Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|WP_044521310.1|PCC7120DELTA_RS13215	WP_044521310.1	PCC7120DELTA_RS13215	lpxA	272	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase 	3:Protein inferred from homology	8.82	1	0.999	3	3	3	3	3	3	6488625	6488625	6488625	3M(15.9949), 7M(15.9949), N-term(304.2071)	NA	NA	61087.0332	284196.8594	642845.625	500440.7969	232333.0781	150624.2422	68132.1543	102596.2344	48267.4707	48259.3496	34779.2754	44116.3389	31773.5332	27395.2427	49218.8252	85695.2725	80131.6777	132164.3945
tr|WP_044521322.1|PCC7120DELTA_RS13415	WP_044521322.1	PCC7120DELTA_RS13415	all2314	269	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	EndoU domain-containing protein 	3:Protein inferred from homology	33.46	1	0.999	8	8	8	16	16	16	73270598	73270598	73270598	17K(304.2071), 4C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	1287027.7344	7194724.3984	18161627.2188	5913498.5234	2047472.2695	1077554.0762	424809.3535	670061.3184	286681.2876	316940.7637	277244.8933	276794.2705	228616.5466	151782.9429	252214.6929	323017.7568	322261.2275	559289.5703
tr|WP_044521326.1|PCC7120DELTA_RS13475	WP_044521326.1	PCC7120DELTA_RS13475	alr2326	594	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	M61 family metallopeptidase 	3:Protein inferred from homology	25.25	1	0.999	16	16	16	21	21	21	149446942	149446942	149446942	12K(304.2071), 14K(304.2071), 18K(304.2071), 1M(15.9949), 3C(57.0214), 6M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	501421.677	1224985.2471	2792470.7715	3623550.9619	4828006.3262	31066513.5476	22275470.7231	11435333.8735	1799802.6992	1080360.0193	608564.2168	398380.9739	295172.9919	238185.0745	354627.9053	366837.0886	423648.8328	493531.1147
tr|WP_044521339.1|PCC7120DELTA_RS13625	WP_044521339.1	PCC7120DELTA_RS13625	all2358	324	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	phosphate/phosphite/phosphonate ABC transporter substrate-binding protein 	3:Protein inferred from homology	67.9	1	0.999	25	25	25	194	194	194	3548227008	3548227008	3548227008	10K(304.2071), 13K(304.2071), 13M(15.9949), 16K(304.2071), 18K(304.2071), 1M(15.9949), 21K(304.2071), 23K(304.2071), 25K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	155463502.3516	785096642.2354	313720205.6689	79332686.9067	20622823.2451	10834709.6245	4589574.252	9458565.4175	2749078.8583	2185838.3782	1639736.4844	1610135.9067	1570799.369	1126947.967	1987919.0173	3063292.9578	2285755.4493	2944942.6943
tr|WP_044521343.1|PCC7120DELTA_RS13680	WP_044521343.1	PCC7120DELTA_RS13680	asr2369	87	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	12.64	1	0.999	1	1	1	1	1	1	981236	981236	981236	11K(304.2071), N-term(304.2071)	NA	NA	116717.2812	258816.75	238743.7344	115503.9766	42782.4609	19285.623	8021.1147	16583.8301	5216.1133	4392.3784	2739.5955	4196.0454	3271.1812	4588.2305	2514.4727	6425.959	3452.7053	4631.6616
tr|WP_044521345.1|PCC7120DELTA_RS13715	WP_044521345.1	PCC7120DELTA_RS13715	cobQ	491	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	cobyric acid synthase CobQ 	3:Protein inferred from homology	12.42	1	0.999	7	6	7	12	11	12	27898358	27898358	27898358	11K(304.2071), 15K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	358531.9512	1600142.0938	5928838.5273	4997741.8262	2135340.4678	1154295.0508	461605.0034	776140.1323	239791.6953	254188.0732	186915.5566	178185.3301	188234.2183	148149.9297	235371.0239	363989.1721	328242.0796	492976.6169
tr|WP_044521349.1|PCC7120DELTA_RS13795	WP_044521349.1	PCC7120DELTA_RS13795	fraF	219	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	pentapeptide repeat-containing protein 	3:Protein inferred from homology	13.24	1	0.999	3	3	3	5	5	5	11411305	11411305	11411305	14K(304.2071), 4M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	605798.7397	4586431.2578	3344733.7969	1236160.6094	1514890.2949	494538.1709	327989.2859	236841.3877	110446.4141	66237.6621	58797.2578	55434.25	57838.832	52906.4375	59541.1211	111989.3008	143518.0798	191642.2656
tr|WP_044521355.1|PCC7120DELTA_RS13870	WP_044521355.1	PCC7120DELTA_RS13870	alr2411	563	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	serine/threonine-protein kinase 	3:Protein inferred from homology	5.51	1	0.999	4	4	4	4	4	4	18280324	5406148	5406148	14K(304.2071), 15K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	39626.8398	171690.0469	496358.5	282430.5	124008.6484	267453.9375	39850.0742	83010.7969	23649.4219	29631.2754	12739.7432	17855.0293	19223.2949	12698.2275	27505.8008	33051.2422	37864.2539	57808.6875
tr|WP_044521388.1|PCC7120DELTA_RS14170	WP_044521388.1	PCC7120DELTA_RS14170	frtV	87	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ferredoxin-thioredoxin reductase variable chain 	3:Protein inferred from homology	35.63	1	0.999	4	4	4	10	10	10	58561699	58561699	58561699	8K(304.2071), N-term(304.2071)	NA	NA	539887.3838	998724.335	611148.3032	374432.5859	220014.1885	168981.5735	98910.3914	166195.8505	159461.6682	1202976.3486	1851379.6504	468080.689	159472.3716	70622.7349	88061.2979	88509.5234	55747.3857	66957.5928
tr|WP_044521393.1|PCC7120DELTA_RS14220	WP_044521393.1	PCC7120DELTA_RS14220	alr2479	472	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	LCP family protein 	3:Protein inferred from homology	14.41	1	0.999	6	6	6	8	8	8	16723705	16723705	16723705	12K(304.2071), 17K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	100745.8486	596180.8086	1561306.3125	932341.0312	289697.9766	141412.4072	70954.9468	102371.9902	53257.5198	62575.5127	35176.1938	43273.8574	52085.2747	29598.6138	44594.585	46759.0684	41340.7717	52744.3496
tr|WP_044521398.1|PCC7120DELTA_RS14310	WP_044521398.1	PCC7120DELTA_RS14310	alr2496	149	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	5.37	1	0.999	1	1	1	2	2	2	2315678	2315678	2315678	8K(304.2071), N-term(304.2071)	NA	NA	116585.4531	262927.375	454446.0312	380643.4688	201540.5156	134273.1562	68521.5391	125641.7031	53204.0195	47628.5312	26854.2109	17226.9707	16569.1973	12880.9922	18680.0215	27276.8516	32236.7148	178326.0312
tr|WP_044521412.1|PCC7120DELTA_RS14500	WP_044521412.1	PCC7120DELTA_RS14500	natI	416	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transporter substrate-binding protein 	3:Protein inferred from homology	41.83	1	0.999	15	15	15	46	46	46	158851168	158851168	158851168	11K(304.2071), 13K(304.2071), 14K(304.2071), 23C(57.0214), 23K(304.2071), 24K(304.2071), 2K(304.2071), 5M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1297225.6724	20286486.9238	55103978.1172	23965140.9414	7618218.5801	3986228.8887	1271894.968	2092828.1523	647726.1296	599147.9451	394018.4309	388795.9443	417566.8857	332677.8584	574669.1111	1007671.9585	666597.9917	717698.5181
tr|WP_044521420.1|PCC7120DELTA_RS14715	WP_044521420.1	PCC7120DELTA_RS14715	iutA2	874	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	TonB-dependent siderophore receptor 	3:Protein inferred from homology	24.71	1	0.999	20	19	20	31	30	31	119886868	48719666	50287924	10K(304.2071), 11K(304.2071), 12K(304.2071), 14K(304.2071), 20K(304.2071), N-term(304.2071)	NA	NA	388949.8167	1414661.6152	2653216.0156	7076355.9805	13722824.9141	6536293.7559	3409233.1152	4302144.2627	1369355.3804	1084328.5017	679386.7085	717730.4639	533338.446	502789.2529	583544.573	1160484.7197	445965.6494	525591.3896
tr|WP_044521421.1|PCC7120DELTA_RS14750	WP_044521421.1	PCC7120DELTA_RS14750	alr2588	847	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	TonB-dependent siderophore receptor 	3:Protein inferred from homology	16.88	1	0.999	15	13	15	21	19	21	25568254	20067800	25568254	12K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	259715.5081	879580.6025	1686543.25	5873832.2422	6212237.5703	2275971.0938	738386.8879	863728.81740000006	237829.0164	237620.5986	193530.563	158955.426	156394.2069	102048.5576	148976.9048	159559.4009	160990.397	188253.2502
tr|WP_044521422.1|PCC7120DELTA_RS14790	WP_044521422.1	PCC7120DELTA_RS14790	alr2596	852	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	TonB-dependent siderophore receptor 	3:Protein inferred from homology	10.68	1	0.999	9	9	9	10	10	10	16294801	11649785	11649785	7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	103434.6011	196670.2935	335740.7285	2044618.4219	3088703.9531	896933.1523	258835.7979	319086.7129	70473.2612	88705.0161	320498.5283	128743.1558	125121.1431	78370.9409	109053.4878	62216.0227	68979.3057	115090.7173
tr|WP_044521425.1|PCC7120DELTA_RS14925	WP_044521425.1	PCC7120DELTA_RS14925	alr2626	868	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	TonB-dependent siderophore receptor 	3:Protein inferred from homology	7.03	1	0.999	6	5	6	6	5	6	10125198	5212436	6114455	12K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	63079.0439	430901.3594	1278338.8516	2783724.4062	2464589.6562	882968.8711	292694.8047	300754.1816	89758.2188	81079.7129	47015.8018	43492.1987	53911.8188	22854.9043	47897.041	54606.2051	54241.1096	93461.1597
tr|WP_044521433.1|PCC7120DELTA_RS15115	WP_044521433.1	PCC7120DELTA_RS15115	PCC7120DELTA_RS15115	266	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Rpn family recombination-promoting nuclease/putative transposase 	3:Protein inferred from homology	22.18	1	0.999	7	6	7	11	8	11	60533029	49986799	60533029	12K(304.2071), 14K(304.2071), 2K(304.2071), 4K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1835924.8027	4032823.4141	14870748.875	13946372.6562	5570200.9062	3104628.2891	1032129.4531	1420744.9414	470989.4316	440733.4971	301167.8838	291191.1958	316072.5254	278152.5142	477718.604	707216.1875	748980.4785	1005748.1367
tr|WP_044521450.1|PCC7120DELTA_RS15330	WP_044521450.1	PCC7120DELTA_RS15330	egtC	262	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ergothioneine biosynthesis protein EgtC 	3:Protein inferred from homology	10.69	1	0.999	3	3	3	3	3	3	15556819	15556819	15556819	14K(304.2071), 1C(57.0214), N-term(304.2071)	NA	NA	22263.1445	338848.3125	615256.25	318797.3125	90360.3516	52779.1094	17785.8203	25954.5215	13957.8447	8457.1113	13539.9873	9899.1904	10996.7197	6453.5181	12429.457	8615.3574	7112.1572	12196.292
tr|WP_044521453.1|PCC7120DELTA_RS15335	WP_044521453.1	PCC7120DELTA_RS15335	egtB	421	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ergothioneine biosynthesis protein EgtB 	3:Protein inferred from homology	5.94	1	0.999	3	3	3	6	6	6	119365091	119365091	119365091	10K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	2526344.4805	5448544.0312	3137722.9688	1878555.2344	845808.7891	492988.6094	210966.2637	271357.2012	96651.5234	89872.4648	73072.918	69073.7852	80976.7461	52761.3354	92404.9409	119238.0508	120902.9219	154264.7695
tr|WP_044521468.1|PCC7120DELTA_RS15460	WP_044521468.1	PCC7120DELTA_RS15460	all2736	206	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	24.27	1	0.999	4	4	4	4	4	4	9095399	9095399	9095399	11K(304.2071), 13C(57.0214), 14C(57.0214), 4C(57.0214), 5C(57.0214), N-term(304.2071)	NA	NA	35300.3496	108694.8633	182902.1211	122971.8945	59901.1348	240367.3398	391453.4297	1014626.2344	160598.7539	140014.8984	66792.6934	48569.5293	65665.3213	61068.1777	38720.7236	50313.8467	40043.7397	54362.4365
tr|WP_044521481.1|PCC7120DELTA_RS15560	WP_044521481.1	PCC7120DELTA_RS15560	degS	405	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	trypsin-like peptidase domain-containing protein 	3:Protein inferred from homology	57.78	1	0.999	21	20	21	90	85	90	1334750208	1334750208	1334750208	10K(304.2071), 11K(304.2071), 13K(304.2071), 14K(304.2071), 15M(15.9949), 16M(15.9949), 24K(304.2071), 4M(15.9949), N-term(304.2071)	NA	NA	10850577.6743	141082862	155166420.3574	43352413.4658	13476018.5742	6585628.2727	2488009.6321	3214446.4663	1216399.1086	1136306.2581	694116.2747	637765.7612	575540.6289	381180.2827	656697.2986	773342.9836	1367302.0122	1003966.9021
tr|WP_044521491.1|PCC7120DELTA_RS15645	WP_044521491.1	PCC7120DELTA_RS15645	alr2775	245	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	12.24	1	0.999	3	3	3	3	3	3	     0	     0	     0	15K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044521506.1|PCC7120DELTA_RS15765	WP_044521506.1	PCC7120DELTA_RS15765	alr2800	1235	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	NB-ARC domain-containing protein 	3:Protein inferred from homology	0.65	1	0.999	1	1	1	1	1	1	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044521508.1|PCC7120DELTA_RS15810	WP_044521508.1	PCC7120DELTA_RS15810	alr2809	209	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uma2 family endonuclease 	3:Protein inferred from homology	8.61	1	0.999	2	2	2	2	2	2	8763144	8763144	8763144	8K(304.2071), N-term(304.2071)	NA	NA	59518.6719	269314.2812	347174.125	180968.8281	64762.7734	31390.8359	15079.9434	35749.7812	142215.8594	98716.2812	24141.8984	15974.2471	14229.0166	12249.9297	17849.5645	16617.9668	14238.6377	15941.3906
tr|WP_044521515.1|PCC7120DELTA_RS15945	WP_044521515.1	PCC7120DELTA_RS15945	alr2838	295	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glycosyltransferase 	3:Protein inferred from homology	8.47	1	0.999	3	3	3	3	3	3	4696276	4696276	4696276	10K(304.2071), 4C(57.0214), 4M(15.9949), N-term(304.2071)	NA	NA	17548.6309	82974.25	250737.5938	193506.4062	109819.2188	57758.7305	19523.3965	26237.7539	15783.2158	12819.7461	14891.168	14462.6543	11073.499	6409.3379	17801.3359	26976.873	18913.9258	23613.375
tr|WP_044521526.1|PCC7120DELTA_RS16120	WP_044521526.1	PCC7120DELTA_RS16120	alr2873	334	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glycerate kinase 	3:Protein inferred from homology	16.47	1	0.999	5	5	5	7	7	7	1717819	1717819	1717819	10K(304.2071), 11K(304.2071), N-term(304.2071)	NA	NA	42351.377	201224.1357	759835.6641	468933.707	195073.7236	105926.6865	44634.3257	74406.542	26194.575	12016.8052	16163.7075	13087.9548	23285.6382	6150.7725	21866.8928	22333.7155	19160.5498	34053.3127
tr|WP_044521530.1|PCC7120DELTA_RS16160	WP_044521530.1	PCC7120DELTA_RS16160	alr2881	291	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	lipid kinase 	3:Protein inferred from homology	33.68	1	0.999	10	10	10	15	15	15	39499751	39499751	39499751	10K(304.2071), 12C(57.0214), 13K(304.2071), 6M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	535709.8243	4337635.2656	10295473.5078	4468948.9248	1537325.7051	816416.4275	289277.3929	329710.3779	183208.6934	157340.8418	101177.0713	99851.7368	145274.1636	144222.4868	165416.5781	146683.2817	177953.2239	182081.1882
tr|WP_044521548.1|PCC7120DELTA_RS16340	WP_044521548.1	PCC7120DELTA_RS16340	all2916	316	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	J domain-containing protein 	3:Protein inferred from homology	16.46	1	0.999	5	5	5	6	6	6	41876281	41876281	41876281	13K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	845111.3984	1463568.5	1405884.9062	806921.6797	399243.9297	339378.2148	166531.1602	227409.2422	126632.6631	169045.4941	207214.3301	100589.7334	112479.5146	108419.6948	132961.1655	147853.0122	146405.436	142631.4619
tr|WP_044521553.1|PCC7120DELTA_RS16400	WP_044521553.1	PCC7120DELTA_RS16400	alr2927	152	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	PPC domain-containing protein 	3:Protein inferred from homology	26.97	1	0.999	4	4	4	10	10	10	19107169	19107169	19107169	11K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	3334288.9023	4928730.8438	1957514.9102	692531.0234	279351.0459	197226.0049	113005.6375	355662.625	89386.3169	94138.0969	44457.4966	47210.7253	52488.9998	35037.1113	40623.7341	62455.8521	46059.4402	41561.3989
tr|WP_044521575.1|PCC7120DELTA_RS16610	WP_044521575.1	PCC7120DELTA_RS16610	all2969	553	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	4.7	1	0.999	2	2	2	2	2	2	2117346	2117346	2117346	15K(304.2071), 5C(57.0214), 8C(57.0214), N-term(304.2071)	NA	NA	30904.6582	87717.8828	383476.6562	693806.8125	223470.2656	113696.1719	36672.125	58171.1328	22393.209	21152.2676	14626.3945	18686.1074	13511.5928	7780.9033	16627.4277	16936.2383	16912.9453	19071.0059
tr|WP_044521582.1|PCC7120DELTA_RS16755	WP_044521582.1	PCC7120DELTA_RS16755	clpC	823	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-dependent Clp protease ATP-binding subunit 	3:Protein inferred from homology	49.82	1	0.999	46	39	46	246	213	246	809676672	809676672	809676672	11K(304.2071), 12K(304.2071), 13K(304.2071), 13M(15.9949), 14K(304.2071), 15K(304.2071), 16K(304.2071), 19K(304.2071), 1C(57.0214), 1M(15.9949), 2K(304.2071), 2M(15.9949), 3M(15.9949), 4M(15.9949), 5C(57.0214), 7K(304.2071), 7M(15.9949), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	14313619.8206	115530145.4961	489891414.5469	367053761.0986	102458154.6504	51409769.2231	16192361.2786	21053771.0001	5864502.8235	5184748.8799	3732896.9312	3639906.467	4092107.176	3412070.875	5643347.3174	8964626.0264	8940937.4468	13994129.9373
tr|WP_044521605.1|PCC7120DELTA_RS17020	WP_044521605.1	PCC7120DELTA_RS17020	alr3052	260	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transporter permease 	3:Protein inferred from homology	2.69	1	0.999	1	1	1	1	1	1	4127358	4127358	4127358	N-term(304.2071)	NA	NA	26444.5781	115106.0312	534451.875	731102.5	191186.875	80249.0547	29381.1309	63290.9062	16589.4941	39326.1484	10462.0693	152346.3281	7988.9189	80669.8125	8448.1152	34675.8359	45528.9805	29667.5371
tr|WP_044521611.1|PCC7120DELTA_RS17095	WP_044521611.1	PCC7120DELTA_RS17095	alr3067	314	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glycosyltransferase 	3:Protein inferred from homology	2.55	1	0.999	1	1	1	1	1	1	740200	740200	740200	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044521617.1|PCC7120DELTA_RS17140	WP_044521617.1	PCC7120DELTA_RS17140	psbP	181	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	photosystem II reaction center PsbP 	3:Protein inferred from homology	50.28	1	0.999	9	9	9	26	26	26	311864578	311864578	311864578	10K(304.2071), 11K(304.2071), 14K(304.2071), 2M(15.9949), 3M(15.9949), N-term(304.2071)	NA	NA	6870824.9062	10768588.8906	4229571.5156	1756112.3281	764012.6328	542249.1509	286678.9937	487793.9258	206013.8516	241154.4634	201272.9495	164179.5488	136123.6113	104387.4097	167262.7395	214683.4187	235636.0464	283876.3667
tr|WP_044521623.1|PCC7120DELTA_RS17255	WP_044521623.1	PCC7120DELTA_RS17255	alr3101	192	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF3727 domain-containing protein 	3:Protein inferred from homology	7.29	1	0.999	2	2	2	6	6	6	13865622	13865622	13865622	14K(304.2071), N-term(304.2071)	NA	NA	622907.293	5204729.4688	3391906.5312	1148756.75	365700.2969	193361.418	63324.4741	92828.6191	46343.5288	33674.0254	17824.7786	23038.8086	24490.2476	13653.1931	25141.2798	48724.0933	35809.6177	52636.8735
tr|WP_044521631.1|PCC7120DELTA_RS17345	WP_044521631.1	PCC7120DELTA_RS17345	all3118	409	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	PPC domain-containing protein 	3:Protein inferred from homology	40.83	1	0.999	17	17	17	28	28	28	90781574	90781574	90781574	10K(304.2071), 11K(304.2071), N-term(304.2071)	NA	NA	5335373.2637	25205813.0391	11826799.0625	4407130.5898	1351034.5962	842733.3376	448848.8877	704799.5132	302244.5665	281750.1946	189872.4131	216064.4556	215274.2314	128553.0645	198573.4885	228774.0376	212520.4607	299123.7874
tr|WP_044521636.1|PCC7120DELTA_RS17445	WP_044521636.1	PCC7120DELTA_RS17445	tsaB	218	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB 	3:Protein inferred from homology	15.6	1	0.999	4	4	4	7	7	7	19993546	19993546	19993546	6M(15.9949), 8K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	954088.1934	2992308.9453	1885808.5469	822761.9863	337067.9092	257264.7275	109218.9724	207179.1333	89083.6221	101413.5349	94593.1892	90750.4299	118361.1423	43962.9624	68832.427	54394.6494	77597.1453	109055.8447
tr|WP_044521650.1|PCC7120DELTA_RS17555	WP_044521650.1	PCC7120DELTA_RS17555	all3161	641	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	heavy metal translocating P-type ATPase 	3:Protein inferred from homology	10.76	1	0.999	5	5	5	15	15	15	58836227	58836227	58836227	10K(304.2071), 27K(304.2071), 5M(15.9949), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	180714.3291	837761.3604	7417873.7266	9387499.9199	1961590.7754	850471.7178	274385.3579	435066.5103	179719.2253	345496.967	568991.7163	161419.5332	153149.468	64438.1182	116037.4116	148477.7563	124348.3899	130201.52
tr|WP_044521660.1|PCC7120DELTA_RS17620	WP_044521660.1	PCC7120DELTA_RS17620	cobU	184	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase 	3:Protein inferred from homology	9.78	1	0.999	2	2	2	4	4	4	23937373	23937373	23937373	N-term(304.2071)	NA	NA	126334.2236	886436.0469	4647401.625	4869525.9375	1654925.5	792226.1367	349552.084	456727.4258	150431.9424	104680.1826	72221.459	111617.2334	60710.5391	71323.2981	54163.7041	76877.1826	88945.7764	51746.6113
tr|WP_044521666.1|PCC7120DELTA_RS17650	WP_044521666.1	PCC7120DELTA_RS17650	all3180	780	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	CHASE2 domain-containing protein 	3:Protein inferred from homology	10.64	1	0.999	9	8	9	9	8	9	7344877	7344877	7344877	7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	71867.6406	274912.3398	1010937.6406	1924063.5781	937437.75	405429.0938	154743.2363	300362.0527	83813.9434	70492.8154	55745.0571	47157.9658	57374.9424	34449.4961	54458.7866	63012.002	52010.5093	65581.7798
tr|WP_044521674.1|PCC7120DELTA_RS17725	WP_044521674.1	PCC7120DELTA_RS17725	alr3195	210	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glutathione S-transferase family protein 	3:Protein inferred from homology	4.29	1	0.999	1	1	1	1	1	1	1490667	1490667	1490667	9K(304.2071), N-term(304.2071)	NA	NA	12537.4688	77838.7656	409580.2812	305551.1875	84939.5938	44823.2578	18918.7402	25406.9473	15848.5439	11966.5283	12685.0127	4003.884	4604.0581	7033.9067	3390.8972	3530.7258	4928.166	9299.1758
tr|WP_044521676.1|PCC7120DELTA_RS17760	WP_044521676.1	PCC7120DELTA_RS17760	alr3202	308	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	nucleoside hydrolase 	3:Protein inferred from homology	34.74	1	0.999	9	9	9	17	17	17	46351866	46351866	46351866	11K(304.2071), 12K(304.2071), 13K(304.2071), 19C(57.0214), 21K(304.2071), 3M(15.9949), 5C(57.0214), 6C(57.0214), 6M(15.9949), 7M(15.9949), 9C(57.0214), N-term(304.2071)	NA	NA	538300.1548	2123718.9824	4531604.6152	7108527.5801	4354024.9512	1477438.0156	546053.7964	657437.2266	214012.0425	199684.6753	165897.1055	141710.5713	158458.4294	97477.2651	181958.7224	177159.8887	177647.2979	223913.8481
tr|WP_044521678.1|PCC7120DELTA_RS17825	WP_044521678.1	PCC7120DELTA_RS17825	alr3214	137	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	secondary thiamine-phosphate synthase enzyme YjbQ 	3:Protein inferred from homology	32.85	1	0.999	4	4	4	5	5	5	6784847	6784847	6784847	11M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	189273.9531	1402001.25	1806705.4141	731358.8008	308249.4609	204701.6777	120819.3652	160570.2676	98891.665	125601.4473	129180.8809	100723.9023	112012.2422	54198.9648	113384.7139	113664.7656	116483.2441	133790.2012
