Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|WP_044520211.1|PCC7120DELTA_RS00020	WP_044520211.1	PCC7120DELTA_RS00020	PCC7120DELTA_RS00020	475	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ThiF family adenylyltransferase 	3:Protein inferred from homology	8	1	0.999	4	4	4	4	4	4	686556	686556	686556	10K(304.2071), 7M(15.9949), N-term(304.2071)	NA	NA	6201.3066	34284.6016	55476.0547	37862.1836	18813.7168	6738.5083	7540.8364	5215.5444	3312.5693	8833.7852	3742.0149	5031.9717	3791.1123	4386.4121	5074.7407	2915.7307	3373.0569	5848.7803
tr|WP_044520221.1|PCC7120DELTA_RS00120	WP_044520221.1	PCC7120DELTA_RS00120	all7525	493	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	amidase 	3:Protein inferred from homology	4.46	1	0.999	2	2	2	2	2	2	506479401	2895166	2895166	9K(304.2071), N-term(304.2071)	NA	NA	85427.5625	480233.5938	655704.0625	712798	453009.625	226784.9844	164041.5469	107948.2031	70986.3594	267976.6562	44052.6602	73710.7188	64856.7695	78651.3828	41956.0859	65007.5273	47972.2734	89257.6562
tr|WP_044520244.1|PCC7120DELTA_RS00550	WP_044520244.1	PCC7120DELTA_RS00550	alr7612	214	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	14.49	1	0.999	3	3	3	3	3	3	2471472	2471472	2471472	10K(304.2071), N-term(304.2071)	NA	NA	11608.1416	85744.9062	94437.4062	85662.9297	54894.2812	40903.2773	32048.2871	17222.0352	13050.335	10910.832	6944.7007	7779.5879	9366.292	7915.7871	9730.0078	18673.873	14552.9336	30583.8574
tr|WP_044520250.1|PCC7120DELTA_RS00640	WP_044520250.1	PCC7120DELTA_RS00640	PCC7120DELTA_RS00640	208	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	methyltransferase domain-containing protein 	3:Protein inferred from homology	7.69	1	0.999	2	1	2	2	1	2	7395962	5370609	7395962	8K(304.2071), N-term(304.2071)	NA	NA	13555.502	177592.7344	421849.0625	353325.875	122402.5469	51332.4453	29170.5918	16069.7568	12276.8311	7403.2549	2506.7817	5349.0122	7075.2354	3161.0159	4992.7778	4575.9268	4266.6455	4444.1763
tr|WP_044520280.1|PCC7120DELTA_RS00485	WP_044520280.1	PCC7120DELTA_RS00485	all7598	162	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF2808 domain-containing protein 	3:Protein inferred from homology	28.4	1	0.999	4	4	4	7	7	7	42433108	42433108	42433108	10K(304.2071), 15K(304.2071), N-term(304.2071)	NA	NA	35985.7046	371194.5229	492105.7764	347431.8506	303026.2017	1390920.875	798737.3262	274075.1768	90590.3118	58213.7683	26314.833	26141.7383	32781.2175	21195.0536	23755.144	24084.8159	22774.1646	41663.9053
tr|WP_044520284.1|PCC7120DELTA_RS00600	WP_044520284.1	PCC7120DELTA_RS00600	aztA	850	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	heavy metal translocating P-type ATPase 	3:Protein inferred from homology	10.82	1	0.999	9	9	9	13	13	13	56548836	56548836	56548836	11C(57.0214), 11K(304.2071), 12K(304.2071), 13K(304.2071), 14C(57.0214), 16K(304.2071), 3M(15.9949), 7K(304.2071), 8K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	354645.6406	1767593.5957	2219856.3477	7434757.9375	10208928.8281	5801526.8203	2515389.375	969458.293	503593.6797	318255.96	193609.0342	191257.7847	256915.2778	218908.0068	175787.5261	237386.3726	320057.7998	404866.4385
tr|WP_044520390.1|PCC7120DELTA_RS01645	WP_044520390.1	PCC7120DELTA_RS01645	alr8563	233	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	27.47	1	0.999	4	4	4	5	5	5	4138388	4138388	4138388	16K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044520462.1|PCC7120DELTA_RS02180	WP_044520462.1	PCC7120DELTA_RS02180	all0040	530	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	5.66	1	0.999	3	3	3	5	5	5	165481000	165481000	165481000	6C(57.0214), N-term(304.2071)	NA	NA	157164.4868	1057112.2021	2807547.6797	8330778.3516	5970107.25	2120141.1719	893699.2969	476588.8281	342330.0859	310611.6445	185733.6318	201174.6729	165434.5781	164334.1689	183911.5195	225156.2383	221758.2217	244762.3828
tr|WP_044520472.1|PCC7120DELTA_RS02245	WP_044520472.1	PCC7120DELTA_RS02245	alr0053	356	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	LOG family protein 	3:Protein inferred from homology	25.28	1	0.999	10	10	10	14	14	14	132728624	132728624	132728624	1K(304.2071), 8C(57.0214), 9M(15.9949), N-term(304.2071)	NA	NA	240345.1682	2766893.209	13312022.6758	16828382.7539	8728597.4219	3469467.2109	1626267.7656	794989.7461	374439.7766	284838.2847	183458.9453	244016.8962	162949.1367	147269.6836	163765.9329	222285.8564	268317.0791	413696.7986
tr|WP_044520475.1|PCC7120DELTA_RS02330	WP_044520475.1	PCC7120DELTA_RS02330	all0071	195	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	6.67	1	0.999	1	1	1	1	1	1	     0	     0	     0	13K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044520478.1|PCC7120DELTA_RS02410	WP_044520478.1	PCC7120DELTA_RS02410	mreB	335	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	rod shape-determining protein 	3:Protein inferred from homology	51.94	1	0.999	15	15	15	45	45	45	181390844	181390844	181390844	10K(304.2071), 12K(304.2071), 12M(15.9949), 14M(15.9949), 15K(304.2071), 15M(15.9949), 16K(304.2071), 17K(304.2071), 1K(304.2071), 3M(15.9949), N-term(304.2071)	NA	NA	1010664.9509	14633492.3389	36259574.8047	24756733.3516	8821633.2852	4096036.5361	2926187.4136	1818195.928	1078533.9707	945131.176	626783.139	694998.0881	662057.322	588930.4899	813563.2158	1012342.5526	1171653.4854	1402890.2463
tr|WP_044520479.1|PCC7120DELTA_RS02420	WP_044520479.1	PCC7120DELTA_RS02420	all0089	248	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	SIMPL domain-containing protein 	3:Protein inferred from homology	30.24	1	0.999	6	6	6	21	21	21	141498062	141498062	141498062	22K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1033458.8262	6854697.2832	5637272.0625	5307350.1895	12694572.9961	13134836.1152	7590099.8652	6766620.6172	2367641.8101	2327579.7954	670599.6196	802176.1318	587163.8281	540294.6875	667236.8481	907704.4246	854480.1218	782674.8843
tr|WP_044520488.1|PCC7120DELTA_RS02475	WP_044520488.1	PCC7120DELTA_RS02475	alr0103	773	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF3488 and DUF4129 domain-containing transglutaminase family protein 	3:Protein inferred from homology	0.91	1	0.9988	1	1	1	1	1	1	     0	     0	     0	7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044520496.1|PCC7120DELTA_RS02675	WP_044520496.1	PCC7120DELTA_RS02675	all0143	396	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glycosyltransferase family 2 protein 	3:Protein inferred from homology	17.17	1	0.999	8	7	8	11	10	11	66529145	66529145	66529145	10C(57.0214), 10K(304.2071), 2M(15.9949), 7C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	210595.6121	2446755.0605	12093159.4688	14941543.1562	6567791.082	3748515.5977	1531377.8242	675540.7412	397055.7324	377002.6777	192495.0444	245913.937	185025.3267	205142.9307	224499.1543	349734.5664	476852.9454	414784.9988
tr|WP_044520502.1|PCC7120DELTA_RS02740	WP_044520502.1	PCC7120DELTA_RS02740	all0156	205	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	FHA domain-containing protein 	3:Protein inferred from homology	19.51	1	0.999	4	4	4	9	9	9	35590930	35590930	35590930	10C(57.0214), 4C(57.0214), 4M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	141777.9546	827107.0742	1076105.5312	3298641.8672	4342494.2734	2345999.9141	1051153.8867	517738.3105	307456.0068	257969.7104	119827.2764	155326.5378	146681.7925	111301.0483	141598.6704	166047.8589	181612.6826	183464.6592
tr|WP_044520504.1|PCC7120DELTA_RS02750	WP_044520504.1	PCC7120DELTA_RS02750	all0158	300	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	16	1	0.999	6	1	6	9	2	9	57070717	30316362	57070717	10K(304.2071), N-term(304.2071)	NA	NA	424718.97	632522.5605	1832530.2227	4431943.5469	4879051.1797	2158706.2109	1015811.7129	561748.9648	404514.5874	398686.7422	300334.2759	370785.2275	266846.2341	245744.364	258490.8418	267407.7668	257012.1497	330278.6143
tr|WP_044520508.1|PCC7120DELTA_RS02800	WP_044520508.1	PCC7120DELTA_RS02800	treZ	606	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	malto-oligosyltrehalose trehalohydrolase 	3:Protein inferred from homology	6.27	1	0.999	4	4	4	5	5	5	24131544	24131544	24131544	11K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	90700.0977	294169.9121	645179.668	2124303.3594	6767494.5625	3817620.5938	1182309.5547	371007.9336	149274.9189	98836.5693	57103.2158	70020.7212	85006.0508	48788.8662	57496.6968	52970.0225	68102.0664	77467.5576
tr|WP_044520517.1|PCC7120DELTA_RS02915	WP_044520517.1	PCC7120DELTA_RS02915	alr0188	354	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	mannose-1-phosphate guanylyltransferase 	3:Protein inferred from homology	23.73	1	0.999	8	8	8	26	26	26	350985712	350985712	350985712	10K(304.2071), 13K(304.2071), 7M(15.9949), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	499897.0762	7888159.7715	43139599.7871	44358432.9375	21660877.4648	11628703.7012	4405425.9639	1927398.1724	607271.2405	344497.3762	155287.4934	166909.3748	157096.9287	74458.1836	93358.5105	110414.241	85863.469	100521.0044
tr|WP_044520518.1|PCC7120DELTA_RS02925	WP_044520518.1	PCC7120DELTA_RS02925	alr0190	326	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-binding cassette domain-containing protein 	3:Protein inferred from homology	18.4	1	0.999	6	6	6	8	8	8	15750599	15750599	15750599	13K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	104640.4731	1002901.7344	1698150.0078	1235740.2109	565825.4805	356377.959	186055.7041	126826.249	89833.248	69501.7109	133222.9424	64180.1875	69474.6768	40559.1465	49291.2827	44948.4749	39357.1226	49115.6885
tr|WP_044520539.1|PCC7120DELTA_RS03205	WP_044520539.1	PCC7120DELTA_RS03205	all0245	358	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	tocopherol cyclase family protein 	3:Protein inferred from homology	31.56	1	0.999	8	8	8	9	9	9	41015429	41015429	41015429	10C(57.0214), 10K(304.2071), 11C(57.0214), 13K(304.2071), 13M(15.9949), 18C(57.0214), 23K(304.2071), 6C(57.0214), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	324641.2998	846187.7969	3831968.2812	4476060.3984	2077224.6914	1021235.9805	534388.9297	281513.8203	150907.2568	103139.8096	71749.3752	72189.8789	85384.7676	66614.949	57921.3589	66995.7036	79125.6587	64976.814
tr|WP_044520549.1|PCC7120DELTA_RS03285	WP_044520549.1	PCC7120DELTA_RS03285	all0263	400	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	AAA family ATPase 	3:Protein inferred from homology	8.5	1	0.999	4	4	4	6	6	6	8098066	8098066	8098066	10K(304.2071), 5M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	72379.7485	416719.7285	1800516.1523	3608224.1094	1732988.5234	934777.0469	665079.5371	937394.3574	675974.8882	303269.4907	137692.3269	152359.6926	151805.9124	124457.8391	157279.8672	142159.7795	130175.5664	125548.0789
tr|WP_044520553.1|PCC7120DELTA_RS03315	WP_044520553.1	PCC7120DELTA_RS03315	trpG	199	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	aminodeoxychorismate/anthranilate synthase component II 	3:Protein inferred from homology	18.59	1	0.999	3	3	3	5	5	5	76392352	76392352	76392352	21K(304.2071), N-term(304.2071)	NA	NA	364483.5625	3444089.1016	3693116.2578	3072803.2344	1151985.9238	392289.5176	239330.3306	185531.2957	85873.0613	63896.4395	34417.0616	36595.5659	30107.709	27923.636	38412.1729	36805.1636	34765.8491	26527.1237
tr|WP_044520562.1|PCC7120DELTA_RS03455	WP_044520562.1	PCC7120DELTA_RS03455	alr0300	326	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	aldo/keto reductase 	3:Protein inferred from homology	9.51	1	0.999	4	4	4	4	4	4	4809456	4809456	4809456	3M(15.9949), 7C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	70035.7344	609023.6641	2170985.75	2628820.5	1262403.2188	386063.8516	190637.3398	106838	97512.6133	86645.167	42579.3154	54619.751	54697.2905	47126.8311	46442.124	51265.9609	79967.4263	81621.0576
tr|WP_044520583.1|PCC7120DELTA_RS03660	WP_044520583.1	PCC7120DELTA_RS03660	alr0344	780	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	bifunctional serine/threonine-protein kinase/ABC transporter substrate-binding protein 	3:Protein inferred from homology	5.13	1	0.999	3	3	3	3	3	3	     0	     0	     0	11K(304.2071), 14K(304.2071), N-term(304.2071)	NA	NA	4944.0186	13449.6592	29966.1777	72671.7422	76796.8281	35360.0156	21773.3145	9599.9365	5277.7715	7739.2212	0	3141.6326	12232.7266	0	0	4549.0405	4937.2124	11876.5488
tr|WP_044520584.1|PCC7120DELTA_RS03665	WP_044520584.1	PCC7120DELTA_RS03665	all0345	270	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	MerR family transcriptional regulator 	3:Protein inferred from homology	6.67	1	0.999	2	2	2	4	4	4	34941710	34941710	34941710	N-term(304.2071)	NA	NA	1137532.8701	5831196.2588	2913855.9219	1370909.4141	482180.2656	242205.957	212467.7285	135143.0098	88931.8926	233035.3779	46959.0684	64925.3799	35850.8936	25680.8894	32476.2783	32094.3198	30113.6431	110771.1465
tr|WP_044520585.1|PCC7120DELTA_RS03670	WP_044520585.1	PCC7120DELTA_RS03670	thrB	302	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	homoserine kinase 	3:Protein inferred from homology	32.12	1	0.999	8	8	8	18	18	18	87588564	87588564	87588564	13K(304.2071), 15K(304.2071), N-term(304.2071)	NA	NA	517104.4951	4716582.5586	6226611.6191	3656220.9199	1382683.3594	753473.6611	476826.4648	357383.1777	283527.0415	334203.6521	250706.0548	300943.2983	237340.502	216068.6338	232012.8882	231533.2512	218142.1045	258506.4736
tr|WP_044520593.1|PCC7120DELTA_RS03785	WP_044520593.1	PCC7120DELTA_RS03785	PCC7120DELTA_RS03785	160	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	MarR family transcriptional regulator 	3:Protein inferred from homology	17.5	1	0.999	3	3	3	3	3	3	5696116	5696116	5696116	10K(304.2071), N-term(304.2071)	NA	NA	28021.7852	183295.6797	182020.2344	109468.4961	47102.9209	22102.8281	14459.2021	14023.9521	12871.957	12488.8711	8866.1243	12715.6248	11889.5889	6169.7595	7523.2966	4733.4219	2568.5159	4271.811
tr|WP_044520597.1|PCC7120DELTA_RS03805	WP_044520597.1	PCC7120DELTA_RS03805	PCC7120DELTA_RS03805	249	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	sucrose-phosphate phosphatase 	3:Protein inferred from homology	35.74	1	0.999	7	7	7	15	15	15	118939590	118939590	118939590	11K(304.2071), 17K(304.2071), 18K(304.2071), 1K(304.2071), 4C(57.0214), 4M(15.9949), 6M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	3158841.6172	23971716.3945	13071666.8984	6157194.9609	2246119.6211	1112634.5293	806574.4373	598961.2373	282393.2363	288093.7617	92417.9929	85849.9197	118199.4893	60457.2458	58144.8486	119575.907	139813.4932	168532.9883
tr|WP_044520599.1|PCC7120DELTA_RS03855	WP_044520599.1	PCC7120DELTA_RS03855	alr0386	470	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	1-acyl-sn-glycerol-3-phosphate acyltransferase 	3:Protein inferred from homology	3.62	1	0.999	2	2	2	2	2	2	4129128	4129128	4129128	N-term(304.2071)	NA	NA	16465.9785	52537.5205	123399.1016	209158.1875	550481.5781	734321.3125	482148.4531	189136.8906	85671.2969	46688.3848	23376.3252	23458.8301	15143.647	15726.5874	20254.5127	30571.4297	27906.4668	24936.6904
tr|WP_044520601.1|PCC7120DELTA_RS03875	WP_044520601.1	PCC7120DELTA_RS03875	rhbF	602	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	IucA/IucC family siderophore biosynthesis protein 	3:Protein inferred from homology	43.69	1	0.999	22	22	22	59	59	59	268109344	268109344	268109344	10K(304.2071), 12K(304.2071), 12M(15.9949), 14K(304.2071), 14M(15.9949), 15K(304.2071), 16K(304.2071), 17K(304.2071), 20K(304.2071), 2M(15.9949), 3C(57.0214), 4M(15.9949), 5C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	1003462.4502	9636136.2019	17508763.6514	88831881.3848	98138293.0469	40699973.6152	15582106.5625	6844212.9209	2997847.8894	2611603.4626	1677413.7793	2216353.5472	1155598.3694	1200812.9846	950048.6702	888616.8076	950565.3574	1723283.7837
tr|WP_044520605.1|PCC7120DELTA_RS03910	WP_044520605.1	PCC7120DELTA_RS03910	schT	849	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	TonB-dependent siderophore receptor 	3:Protein inferred from homology	41.7	1	0.999	29	28	29	111	106	111	1064358304	1064358304	1064358304	14K(304.2071), 16K(304.2071), 17K(304.2071), 19K(304.2071), 22K(304.2071), 28K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1440435.6088	7390782.8101	10847965.7202	44423792.3779	194941816.1133	172401159.4561	84196212.9131	36804582.8154	13723781.6472	6921550.1116	3331840.6371	3038436.0764	2538677.4248	2310949.7908	5310881.7766	3733862.6299	3724172.4888	3619949.8987
tr|WP_044520608.1|PCC7120DELTA_RS03950	WP_044520608.1	PCC7120DELTA_RS03950	all0405	676	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	FAD-dependent oxidoreductase 	3:Protein inferred from homology	26.63	1	0.999	16	16	16	25	25	25	56414742	56414742	56414742	11K(304.2071), 11M(15.9949), 14K(304.2071), 17K(304.2071), 26K(304.2071), 6M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	959488.3127	4506942.6328	9835088.373	12408004.334	6506943.998	3388891.9336	1728567.4316	899867.4902	498395.3032	558162.7568	265478.9795	514220.5884	487447.4946	478850.6099	468574.0488	454346.3628	451307.1929	979253.4683
tr|WP_044520621.1|PCC7120DELTA_RS04080	WP_044520621.1	PCC7120DELTA_RS04080	alr0430	336	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	SDR family oxidoreductase 	3:Protein inferred from homology	2.98	1	0.9989	1	1	1	1	1	1	711272	711272	711272	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044520631.1|PCC7120DELTA_RS04155	WP_044520631.1	PCC7120DELTA_RS04155	alr0445	518	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	efflux RND transporter periplasmic adaptor subunit 	3:Protein inferred from homology	8.11	1	0.999	4	4	4	5	5	5	5912906	5912906	5912906	12K(304.2071), N-term(304.2071)	NA	NA	17248.7261	113674.2812	195850.8594	172987.5312	91302.0977	101302.3359	148483.793	100113.3535	43875.3232	32665.7256	10554.4321	30776.6274	8503.4438	8402.8623	3770.0188	7648.1753	3456.3584	5698.4351
tr|WP_044520642.1|PCC7120DELTA_RS04220	WP_044520642.1	PCC7120DELTA_RS04220	all0457	255	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ChaB family protein 	3:Protein inferred from homology	12.55	1	0.9989	4	4	4	4	4	4	3495803	3495803	3495803	N-term(304.2071)	NA	NA	15179.5205	223118.4141	396177.2656	271874.4531	102242.7305	50223.8711	27006.4189	18636.3203	15820.522	18431.5254	13069.5698	11761.4568	10922.2126	9834.4766	11740.3064	7557.4492	9149.5999	13183.4104
tr|WP_044520646.1|PCC7120DELTA_RS04265	WP_044520646.1	PCC7120DELTA_RS04265	all0466	270	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	6.3	1	0.999	1	1	1	1	1	1	     0	     0	     0	10C(57.0214), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044520648.1|PCC7120DELTA_RS04280	WP_044520648.1	PCC7120DELTA_RS04280	all0469	915	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	4.15	1	0.999	4	4	4	4	4	4	1834478	1834478	1834478	14K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	8483.1904	59760.207	96623.5078	216854.9688	280573.625	181682.7812	107508.4141	61064.0469	30543.4473	15699.5254	14836.4121	9149.6318	13639.0898	8862.7461	4983.1519	14034.4629	15633.21	16273.8418
tr|WP_044520649.1|PCC7120DELTA_RS04295	WP_044520649.1	PCC7120DELTA_RS04295	alr0472	187	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	nucleotidyltransferase family protein 	3:Protein inferred from homology	10.7	1	0.999	2	2	2	2	2	2	10477685	10477685	10477685	13K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044520651.1|PCC7120DELTA_RS04305	WP_044520651.1	PCC7120DELTA_RS04305	alr0474	578	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	21.8	1	0.999	14	14	14	23	23	23	41583504	41583504	41583504	10K(304.2071), 13K(304.2071), 1K(304.2071), 3M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	612328.0303	4664549.5742	8136574.4688	5194346.9824	1931235.3516	908625.0215	872499.1174	1122561.2285	501499.4868	737555.7598	373805.3208	436597.8254	347489.5146	173897.8418	255024.9092	229530.4507	203177.9622	297301.4724
tr|WP_044520672.1|PCC7120DELTA_RS04780	WP_044520672.1	PCC7120DELTA_RS04780	cphB2	288	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	cyanophycinase 	3:Protein inferred from homology	19.1	1	0.999	5	5	5	5	5	5	4806441	4806441	4806441	10K(304.2071), 11K(304.2071), N-term(304.2071)	NA	NA	22157.8074	272158.8906	361919.9688	225558.3828	103852.3164	52745.7646	30358.5381	24594.2983	11569.8403	18210.6509	4875.1621	13937.376	16667.218	4868.5708	6663.9985	8799.4688	8376.4558	18465.7283
tr|WP_044520674.1|PCC7120DELTA_RS04860	WP_044520674.1	PCC7120DELTA_RS04860	alr0587	308	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	methionine synthase 	3:Protein inferred from homology	7.79	1	0.999	2	2	2	3	3	3	8555945	8555945	8555945	16K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	21738.3794	159791.625	421338.4688	500703.5938	315440.2266	237127.7891	109754.6133	60141.1504	33702.501	27937.7207	15887.3296	18258.3584	20997.3018	14983.5522	11548.6519	20934.9038	20698.1489	22745.543
tr|WP_044520681.1|PCC7120DELTA_RS05040	WP_044520681.1	PCC7120DELTA_RS05040	all0625	229	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	class I SAM-dependent methyltransferase 	3:Protein inferred from homology	14.85	1	0.999	4	3	4	6	5	6	22127270	22127270	22127270	7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	527361.416	3929662.625	1769936.8047	740532.7305	421013.7197	281567.4209	206933.3477	166246.4717	114536.5222	112078.5718	85225.0688	103662.1504	81834.1733	62013.8574	64946.2676	72589.5527	68978.6172	66060.2559
tr|WP_044520689.1|PCC7120DELTA_RS05115	WP_044520689.1	PCC7120DELTA_RS05115	all0640	574	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transporter ATP-binding protein 	3:Protein inferred from homology	10.98	1	0.999	6	6	6	7	7	7	224149476	224149476	224149476	10K(304.2071), 11K(304.2071), 18K(304.2071), N-term(304.2071)	NA	NA	50151.0308	177470.5605	463970.2715	1188847.1914	5042259.5469	4483082.1719	1515090.2539	439823.7891	186616.1318	129518.1211	83361.3276	87344.8569	59129.8208	57040.3059	52805.1094	63510.5317	88596.2119	93493.7734
tr|WP_044520692.1|PCC7120DELTA_RS05160	WP_044520692.1	PCC7120DELTA_RS05160	hemF	347	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	oxygen-dependent coproporphyrinogen oxidase 	3:Protein inferred from homology	27.67	1	0.999	8	8	8	20	20	20	90775808	90775808	90775808	10K(304.2071), 11K(304.2071), 15K(304.2071), 3C(57.0214), 3M(15.9949), 6M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	246199.2002	3414208.8086	13805316.9219	14498705.7969	6322970.9414	2131210.5605	1136068.0938	534750.542	259235.9385	258016.9233	90001.6448	102467.9126	100073.4246	55102.6833	52888.0454	59424.9001	75267.4836	93575.053
