Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YRY9|Q8YRY9_NOSS1	Q8YRY9	Q8YRY9_NOSS1	alr3303	328	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3303 protein 	4:Protein predicted	3.66	0.9998	0.999	1	1	1	1	1	1	1584326	1584326	1584326	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YRZ7|Q8YRZ7_NOSS1	Q8YRZ7	Q8YRZ7_NOSS1	all3295	114	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3295 protein 	4:Protein predicted	9.65	0.9998	0.9985	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YS36|Q8YS36_NOSS1	Q8YS36	Q8YS36_NOSS1	all3255	220	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transport protein 	4:Protein predicted	6.82	0.9998	0.999	1	1	1	1	1	1	     0	     0	     0	15K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YUS0|Q8YUS0_NOSS1	Q8YUS0	Q8YUS0_NOSS1	alr2264	543	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Na+/H+-exchanging protein 	3:Protein inferred from homology	2.03	0.9998	0.999	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YWM3|Q8YWM3_NOSS1	Q8YWM3	Q8YWM3_NOSS1	alr1582	129	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1582 protein 	4:Protein predicted	11.63	0.9998	0.999	1	1	1	2	2	2	1082914	1082914	1082914	7M(15.9949), N-term(304.2071)	NA	NA	42542.9922	336485.375	281378.9688	216396.8125	78305.6797	61250.6445	90237.7031	31794.8984	13385.3887	6873.9199	3098.6589	3457.573	0	4441.3105	0	0	0	3673.9954
tr|Q8YY66|Q8YY66_NOSS1	Q8YY66	Q8YY66_NOSS1	alr0986	322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr0986 protein 	4:Protein predicted	5.59	0.9998	0.999	2	2	2	3	3	3	4566550	4566550	4566550	11K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	0	27334.3447	124831.3379	338416.0469	144155.5508	46582.4131	24067.8296	14074.925	10024.0889	5288.863	2416.4209	3087.0525	8792.4961	0	0	0	3690.887	2897.7612
tr|Q8YZ03|Q8YZ03_NOSS1	Q8YZ03	Q8YZ03_NOSS1	alr0685	190	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr0685 protein 	4:Protein predicted	4.74	0.9998	0.999	1	1	1	1	1	1	1595833	1595833	1595833	9K(304.2071), N-term(304.2071)	NA	NA	24232.2734	337637.2188	873260.625	627906.375	138141.0625	45883.1602	19726.8535	9136.8486	7347.0166	6515.4399	5933.0269	3157.6597	8507.9883	3901.5239	16040.2285	4139.0557	6689.7603	16311.8564
tr|Q8YZA9|Q8YZA9_NOSS1	Q8YZA9	Q8YZA9_NOSS1	txlA	192	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Thioredoxin-like protein 	4:Protein predicted	11.46	0.9998	0.999	2	2	2	2	2	2	1788394	1788394	1788394	10K(304.2071), 12K(304.2071), N-term(304.2071)	NA	NA	40750.6667	690437.1797	586581.6484	315075.3828	90036.4258	39389.2627	40158.3159	22677.2354	12519.7944	9148.1602	7411.9736	14297.4834	9789.4014	4817.5366	17495.9863	13143.0508	11806.6499	13534.8269
tr|Q8ZS85|Q8ZS85_NOSS1	Q8ZS85	Q8ZS85_NOSS1	all7627	399	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All7627 protein 	4:Protein predicted	3.51	0.9998	0.999	2	1	2	2	1	2	4845987	4166874	4845987	N-term(304.2071)	NA	NA	24993.6641	120937.7734	747480.125	1156067.7188	274928.3047	95378.6953	66468.8145	48329.0371	23271.2314	28686.1484	35794.666	35465.8887	19963.8936	25703.4961	23770.6465	18233.5566	25345.7305	21982.0811
tr|WP_044520799.1|PCC7120DELTA_RS06915	WP_044520799.1	PCC7120DELTA_RS06915	all1011	186	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	sugar O-acetyltransferase 	3:Protein inferred from homology	11.29	0.9998	0.999	2	2	2	2	2	2	2060391	747275	2060391	13C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044521560.1|PCC7120DELTA_RS16475	WP_044521560.1	PCC7120DELTA_RS16475	alr2943	199	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	cytochrome b/b6 domain-containing protein 	3:Protein inferred from homology	4.02	0.9998	0.999	1	1	1	1	1	1	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|P58568|PSAJ_NOSS1	P58568	PSAJ_NOSS1	psaJ	49	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem I reaction center subunit IX 	1:Experimental evidence at protein level	18.37	0.9997	0.999	1	1	1	3	3	3	7389012	7389012	7389012	9K(304.2071), N-term(304.2071)	NA	NA	54705.3691	387121.6094	470449.2578	329801.7422	141151.4102	117301.6621	1309281.7344	1461871.2656	1009130.8281	645838.1406	619669.8438	552075.0078	438542.0703	601101.0312	868109.1719	823383.8672	975091.4844	803653.6016
sp|Q8YP83|MRAY_NOSS1	Q8YP83	MRAY_NOSS1	mraY	369	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phospho-N-acetylmuramoyl-pentapeptide-transferase 	3:Protein inferred from homology	2.44	0.9997	0.999	1	1	1	1	1	1	6240632	6240632	6240632	9K(304.2071), N-term(304.2071)	NA	NA	33424.8477	285299.1875	935778.375	1554264.5	643443.6875	286686.5938	131749	50566	35385.2031	16248.8486	14326.5693	22883.498	16546.3516	21144.3945	29554.6992	21820.6699	17130.1289	24443.7129
sp|Q8YPK0|RL36_NOSS1	Q8YPK0	RL36_NOSS1	rpmJ	37	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	50S ribosomal protein L36 	3:Protein inferred from homology	24.32	0.9997	0.999	1	1	1	2	2	2	7498876	7498876	7498876	2M(15.9949), 5C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	11213.4941	51313.0234	77779.2109	58914.1367	31171.5117	20108.8457	19333.1875	44846.6133	14603.3262	13504.7861	10936.7988	9511.9287	8336.5625	8130.9902	7383.3428	34767.3555	32685.1992	552631.25
sp|Q8YQI0|PSBL_NOSS1	Q8YQI0	PSBL_NOSS1	psbL	39	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II reaction center protein L 	3:Protein inferred from homology	33.33	0.9997	0.999	1	1	1	2	2	2	9228881	9228881	9228881	N-term(304.2071)	NA	NA	5847.1045	11160.3027	15825.1611	23054.252	7129.27	7432.5557	5958.1011	6277.0811	5093.7275	4183.9048	0	0	0	3474.4221	0	0	0	4926.2979
sp|Q8YUS1|HTPX_NOSS1	Q8YUS1	HTPX_NOSS1	htpX	289	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Protease HtpX homolog 	3:Protein inferred from homology	7.27	0.9997	0.999	2	2	2	3	3	3	6522798	6522798	6522798	11K(304.2071), N-term(304.2071)	NA	NA	45921.7188	687357	1005318.8438	459026.3125	133876.4297	49915.1201	44870.5371	32038.7168	21286.9834	15273.937	12639.0259	14553.27	13802.8237	6920.3081	67892.6797	77182.0122	137599.584	127315.6116
sp|Q8YYA3|COXX_NOSS1	Q8YYA3	COXX_NOSS1	ctaB	318	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Protoheme IX farnesyltransferase 	3:Protein inferred from homology	2.52	0.9997	0.999	1	1	1	1	1	1	1799579	1799579	1799579	6M(15.9949), N-term(304.2071)	NA	NA	12745.9902	0	354123.1875	486782.6562	180497.5469	81167.6328	32060.2168	0	0	10903.6074	5140.8037	8302.8818	7604.4634	6675.2568	8452.4307	6069.3247	8099.9644	12517.6895
sp|Q8YYI2|CCML_NOSS1	Q8YYI2	CCML_NOSS1	ccmL	101	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Carboxysome shell vertex protein CcmL 	1:Experimental evidence at protein level	7.92	0.9997	0.999	1	1	1	1	1	1	1528554	1528554	1528554	8K(304.2071), N-term(304.2071)	NA	NA	68696.5078	1009137.875	1301061.25	632334.125	130307.5703	69179.0156	48414.6406	31863.5879	18058.8516	18050.3867	10306.0576	16056.793	16081.7998	14114.5146	15854.2139	16466.6211	18724.1152	13011.0586
tr|Q8YK44|Q8YK44_NOSS1	Q8YK44	Q8YK44_NOSS1	alr8074	211	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr8074 protein 	4:Protein predicted	3.79	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YKK3|Q8YKK3_NOSS1	Q8YKK3	Q8YKK3_NOSS1	alr7292	108	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transcriptional regulator 	4:Protein predicted	9.26	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	10K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YLF4|Q8YLF4_NOSS1	Q8YLF4	Q8YLF4_NOSS1	all5344	155	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All5344 protein 	4:Protein predicted	8.39	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YMG2|Q8YMG2_NOSS1	Q8YMG2	Q8YMG2_NOSS1	all4972	179	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4972 protein 	4:Protein predicted	5.03	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YNA4|Q8YNA4_NOSS1	Q8YNA4	Q8YNA4_NOSS1	all4663	131	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4663 protein 	4:Protein predicted	12.21	0.9997	0.999	2	2	2	5	5	5	32247826	32247826	32247826	N-term(304.2071)	NA	NA	33870.8696	140421.5088	1198191.0156	2018622.2812	514076.4453	154795.1406	75234.4326	62832.5864	28074.4705	20498.0481	19175.401	24521.0442	25524.3845	18610.595	35558.4775	20134.5505	19189.7478	25158.0376
tr|Q8YNC0|Q8YNC0_NOSS1	Q8YNC0	Q8YNC0_NOSS1	all4647	139	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4647 protein 	4:Protein predicted	14.39	0.9997	0.999	2	2	2	2	2	2	6315638	6315638	6315638	11K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	448810.2812	809298.7188	328158.625	151102.8672	67460.668	56305.4863	53542.2266	41593.0762	22063.4805	19441.2734	18541.6738	13621.292	15141.6748	22353.8535	12344.667	14917.7324	13366.0049	14341.5947
tr|Q8YND3|Q8YND3_NOSS1	Q8YND3	Q8YND3_NOSS1	all4633	263	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4633 protein 	4:Protein predicted	3.8	0.9997	0.999	1	1	1	1	1	1	1419870	1419870	1419870	10K(304.2071), 9C(57.0214), N-term(304.2071)	NA	NA	12941.1143	40432.8828	89590.3906	145409	150099.9219	76733.6406	37529.9961	19964.1875	7256.4702	5334.0923	6054.4204	4562.5493	19166.0898	3926.3167	8428.0332	6462.3843	6989.0049	6392.2671
tr|Q8YNP0|Q8YNP0_NOSS1	Q8YNP0	Q8YNP0_NOSS1	asr4524	80	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr4524 protein 	4:Protein predicted	16.25	0.9997	0.999	1	1	1	1	1	1	322803	322803	322803	13K(304.2071), N-term(304.2071)	NA	NA	14628.0303	55859.8359	76814.8125	70339.5781	19351.7227	15784.4482	12179.7168	6022.6226	2545.9336	0	0	2256.6975	0	2376.0076	0	0	0	6251.6812
tr|Q8YP13|Q8YP13_NOSS1	Q8YP13	Q8YP13_NOSS1	alr4394	148	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4394 protein 	4:Protein predicted	4.73	0.9997	0.999	1	1	1	2	2	2	     0	     0	     0	6M(15.9949), N-term(304.2071)	NA	NA	10522.1084	28082.1523	21558.1504	13180.8281	6922.627	4867.2607	3242.1631	6730.8789	7934.8159	3876.0647	1963.5519	4801.0728	5033.4893	3241.7703	3320.3174	6613.8657	6889.1768	7232.7495
tr|Q8YP32|Q8YP32_NOSS1	Q8YP32	Q8YP32_NOSS1	asl4369	94	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asl4369 protein 	4:Protein predicted	11.7	0.9997	0.999	1	1	1	3	3	3	16394858	16394858	16394858	N-term(304.2071)	NA	NA	509506.2656	1138011.75	562435.3594	362996	123471.6602	62546.2969	51534.8721	37884.5205	18565.9429	16410.7651	14576.144	3618.6853	15485.0583	5127.978	21262.9224	12364.1187	15135.1553	17819.6094
tr|Q8YPA1|Q8YPA1_NOSS1	Q8YPA1	Q8YPA1_NOSS1	all4298	489	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4298 protein 	4:Protein predicted	1.43	0.9997	0.999	1	1	1	1	1	1	4164095	4164095	4164095	7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YPB3|Q8YPB3_NOSS1	Q8YPB3	Q8YPB3_NOSS1	all4285	473	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4285 protein 	3:Protein inferred from homology	4.02	0.9997	0.999	2	2	2	2	2	2	7610015	7610015	7610015	12K(304.2071), N-term(304.2071)	NA	NA	55684.8611	185328.9805	387870.8125	737145.0781	281370.9492	174449.6992	129199.3359	89732.3721	55133.1592	31560.7795	43663.0078	42146.2844	40928.2227	47828.9844	55236.6179	38891.4688	34778.1992	141524.6355
tr|Q8YPH4|Q8YPH4_NOSS1	Q8YPH4	Q8YPH4_NOSS1	all4220	152	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4220 protein 	4:Protein predicted	6.58	0.9997	0.999	1	1	1	1	1	1	3762464	3762464	3762464	N-term(304.2071)	NA	NA	127059.8828	400561.0625	470772.4062	278151.6562	98477.7969	38976.2617	33067.2734	20447.1738	18002.9727	14040.4531	13344.2686	16417.0762	18954.2285	16228.9268	16032.54	13853.6191	16281.3457	33943.7148
tr|Q8YPN6|Q8YPN6_NOSS1	Q8YPN6	Q8YPN6_NOSS1	ndhD3	500	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	"NADH dehydrogenase subunit 4 "	3:Protein inferred from homology	3.8	0.9997	0.999	2	2	2	2	2	2	     0	     0	     0	10K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	22593.6328	125930.875	224073.4844	410947.1562	204143.9531	122369.8047	111185.3828	70546.5547	20013.3164	9804.8057	5554.2847	4482.7593	4142.2539	5948.3047	5695.1899	13869.4053	9749.6768	16246.5127
tr|Q8YQ42|Q8YQ42_NOSS1	Q8YQ42	Q8YQ42_NOSS1	alr3994	135	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3994 protein 	4:Protein predicted	8.89	0.9997	0.999	1	1	1	1	1	1	371429	371429	371429	11C(57.0214), 9C(57.0214), N-term(304.2071)	NA	NA	3272.2061	27924.5977	59260.4023	72945.9219	30620.7422	17059.6543	12757.374	11193.4854	2815.1653	2808.8237	3398.7922	0	4017.6116	3132.8748	0	2867.7312	2391.7363	3841.7168
tr|Q8YQJ0|Q8YQJ0_NOSS1	Q8YQJ0	Q8YQJ0_NOSS1	alr3833	203	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3833 protein 	4:Protein predicted	3.94	0.9997	0.999	1	1	1	1	1	1	670842	670842	670842	8K(304.2071), N-term(304.2071)	NA	NA	20665.8027	107206	230132.125	223319.875	54512.5156	29672.8457	19604.9199	9254.7324	5756.0898	11611.0664	6512.6289	7639.9727	9786.8555	10009.0322	18016.0625	7913.7363	9117.2158	10513.6807
tr|Q8YQU0|Q8YQU0_NOSS1	Q8YQU0	Q8YQU0_NOSS1	hliD	59	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	CAB/ELIP/HLIP superfamily 	4:Protein predicted	18.64	0.9997	0.999	1	1	1	3	3	3	32467178	32467178	32467178	N-term(304.2071)	NA	NA	54506.0586	922794.8594	2598113.4375	1726265.8438	286300.6602	100099.127	54510.29	20417.4604	15614.3867	9714.7109	0	5322.96	10274.792	3084.1316	7102.9385	3672.6282	2855.4673	12695.355
tr|Q8YR32|Q8YR32_NOSS1	Q8YR32	Q8YR32_NOSS1	asr3621	74	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr3621 protein 	4:Protein predicted	12.16	0.9997	0.999	1	1	1	1	1	1	5296317	5296317	5296317	9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YRL0|Q8YRL0_NOSS1	Q8YRL0	Q8YRL0_NOSS1	all3436	109	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3436 protein 	4:Protein predicted	6.42	0.9997	0.999	1	1	1	1	1	1	1074583	1074583	1074583	7K(304.2071), N-term(304.2071)	NA	NA	117933.7812	520330.8125	422638.9375	269525.5625	89022.4219	71343.1797	81349.1562	34021.9375	23830.8672	12025.8496	13842.4043	13706.1113	24495.3262	14911.9082	16932.543	14759.0264	19190.0859	17448.3242
tr|Q8YSX1|Q8YSX1_NOSS1	Q8YSX1	Q8YSX1_NOSS1	asr2958	76	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr2958 protein 	4:Protein predicted	11.84	0.9997	0.999	1	1	1	1	1	1	1771994	1771994	1771994	2C(57.0214), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSZ7|Q8YSZ7_NOSS1	Q8YSZ7	Q8YSZ7_NOSS1	asr2932	84	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr2932 protein 	4:Protein predicted	13.1	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YT02|Q8YT02_NOSS1	Q8YT02	Q8YT02_NOSS1	alr2925	160	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2925 protein 	4:Protein predicted	10.62	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YTE8|Q8YTE8_NOSS1	Q8YTE8	Q8YTE8_NOSS1	alr2769	206	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transcriptional regulator 	4:Protein predicted	5.34	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YUC8|Q8YUC8_NOSS1	Q8YUC8	Q8YUC8_NOSS1	all2424	144	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2424 protein 	4:Protein predicted	9.03	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	13K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YV80|Q8YV80_NOSS1	Q8YV80	Q8YV80_NOSS1	asl2101	84	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Antitoxin 	3:Protein inferred from homology	8.33	0.9997	0.999	1	1	1	1	1	1	441198	441198	441198	N-term(304.2071)	NA	NA	26473.9688	108598.1953	61981.7227	29191.0977	11854.3711	3859.2139	4340.9136	2288.3193	0	2609.5549	1947.1877	2231.4895	2310.4509	0	2471.8503	0	0	0
tr|Q8YVC9|Q8YVC9_NOSS1	Q8YVC9	Q8YVC9_NOSS1	alr2049	154	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component response regulator 	4:Protein predicted	5.19	0.9997	0.999	1	1	1	3	3	3	12821460	12821460	12821460	N-term(304.2071)	NA	NA	67118.043	759436.125	867456.5625	741151.3125	208643.3906	100421.6094	64820.6738	49206.5625	26968.3193	24847.9048	127549.5879	23507.5771	107481.8994	20324.8555	37871.8857	25836.3926	34666.9307	64276.0859
tr|Q8YVF1|Q8YVF1_NOSS1	Q8YVF1	Q8YVF1_NOSS1	all2027	111	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2027 protein 	4:Protein predicted	7.21	0.9997	0.999	1	1	1	1	1	1	5110584	5110584	5110584	8K(304.2071), N-term(304.2071)	NA	NA	92216.3281	653760.5625	555611.4375	327547.3125	101104.6797	39769.4961	24262.3457	17411.498	13014.25	10028.9746	7093.0293	12026.54	10517.8047	8195.5176	11440.6738	5205.2866	11757.7607	20669.3066
tr|Q8YVF4|Q8YVF4_NOSS1	Q8YVF4	Q8YVF4_NOSS1	asl2024	97	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asl2024 protein 	4:Protein predicted	16.49	0.9997	0.999	2	2	2	3	3	3	19264756	19264756	19264756	8K(304.2071), N-term(304.2071)	NA	NA	3179300.8438	5658698.25	4273066.5625	3160570.8125	1112849.8281	638352.5938	419339.7812	221769.1445	123210.8516	90087.5264	75529.2227	92791.3965	112687.6738	122520.8027	114841.252	121102.5117	118837.5625	228287.4336
tr|Q8YVV1|Q8YVV1_NOSS1	Q8YVV1	Q8YVV1_NOSS1	all1873	115	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1873 protein 	4:Protein predicted	12.17	0.9997	0.999	1	1	1	1	1	1	     0	     0	     0	4C(57.0214), 7C(57.0214), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YW10|Q8YW10_NOSS1	Q8YW10	Q8YW10_NOSS1	all1806	261	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1806 protein 	4:Protein predicted	5.36	0.9997	0.999	1	1	1	1	1	1	3071230	3071230	3071230	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YWB0|Q8YWB0_NOSS1	Q8YWB0	Q8YWB0_NOSS1	rffM	250	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	UDP-N-acetyl-D-mannosaminuronic acid transferase 	4:Protein predicted	10.8	0.9997	0.999	2	2	2	3	3	3	1355142	1355142	1355142	9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YWM4|Q8YWM4_NOSS1	Q8YWM4	Q8YWM4_NOSS1	alr1581	129	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1581 protein 	4:Protein predicted	9.3	0.9997	0.999	1	1	1	1	1	1	631119	631119	631119	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YWX7|Q8YWX7_NOSS1	Q8YWX7	Q8YWX7_NOSS1	all1467	247	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1467 protein 	4:Protein predicted	4.05	0.9997	0.999	1	1	1	2	2	2	     0	     0	     0	10K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YX42|Q8YX42_NOSS1	Q8YX42	Q8YX42_NOSS1	alr1375	167	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1375 protein 	4:Protein predicted	5.39	0.9997	0.999	1	1	1	1	1	1	2037560	2037560	2037560	N-term(304.2071)	NA	NA	18810.7617	172499.0312	217813.5625	179904.5	47328.3438	32797.5273	21598.4707	32128.9336	9405.9316	4226.3403	5784.5576	4579.0679	9864.0156	4642.4321	19026.4316	4791.5723	14177.8691	11790.9473
tr|Q8YX85|Q8YX85_NOSS1	Q8YX85	Q8YX85_NOSS1	alr1330	151	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1330 protein 	4:Protein predicted	5.96	0.9997	0.999	1	1	1	1	1	1	3583466	3583466	3583466	9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YXA6|Q8YXA6_NOSS1	Q8YXA6	Q8YXA6_NOSS1	asr1309	76	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr1309 protein 	4:Protein predicted	21.05	0.9997	0.999	1	1	1	3	3	3	7068167	7068167	7068167	13M(15.9949), 5C(57.0214), 8C(57.0214), N-term(304.2071)	NA	NA	451866.8438	948026.7188	372522.2266	222746.9531	58103.3926	22842.894	11865.7529	15079.5845	3160.5532	3402.5129	3982.1179	0	0	0	0	0	0	2832.3252
tr|Q8YY51|Q8YY51_NOSS1	Q8YY51	Q8YY51_NOSS1	alr1001	181	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1001 protein 	4:Protein predicted	4.42	0.9997	0.999	1	1	1	1	1	1	2747547	2747547	2747547	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
