Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|WP_044522208.1|PCC7120DELTA_RS24245	WP_044522208.1	PCC7120DELTA_RS24245	PCC7120DELTA_RS24245	147	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	12.24	1	0.999	2	2	2	3	3	3	2323414	2323414	2323414	3M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044522211.1|PCC7120DELTA_RS24280	WP_044522211.1	PCC7120DELTA_RS24280	alr4528	422	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	flotillin family protein 	3:Protein inferred from homology	27.73	1	0.999	13	13	13	17	17	17	72365630	72365630	72365630	11K(304.2071), 12K(304.2071), 15K(304.2071), 1K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	946587.2959	10786627.9141	26435757.4844	10628026.2578	4318786.7461	3083396.4766	1719386.5684	1349316.1582	1165624.3086	935762.73	515159.3633	342528.748	405402.2646	397189.2693	748775.1577	719881.3999	1260735.3345	3011156.6172
tr|WP_044522213.1|PCC7120DELTA_RS24290	WP_044522213.1	PCC7120DELTA_RS24290	alr4530	386	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF1822 family protein 	3:Protein inferred from homology	12.95	1	0.999	6	6	6	7	7	7	11167472	11167472	11167472	10K(304.2071), 15K(304.2071), 2C(57.0214), 3K(304.2071), 6C(57.0214), 7K(304.2071), 8K(304.2071), 9C(57.0214), N-term(304.2071)	NA	NA	117174.3281	862444.8438	1648590.375	854595.4531	265315.8398	153589.3262	102897.3613	87409.0811	71122.0127	50119.4204	65323.4722	62057.5215	91693.4946	53978.4082	64086.8203	86218.6025	97046.0088	243436.0898
tr|WP_044522214.1|PCC7120DELTA_RS24310	WP_044522214.1	PCC7120DELTA_RS24310	alr4534	135	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	44.44	1	0.999	5	4	5	22	20	22	231207635	231207635	231207635	10M(15.9949), 12C(57.0214), 26K(304.2071), 6M(15.9949), N-term(304.2071)	NA	NA	1079851.0918	19210967	13318520.4688	2682714.7734	912123.6699	578378.0059	411204.5276	359999.3042	338995.9902	298212.6335	272631.3682	256029.2283	315842.3394	327461.7362	304248.7976	316842.9331	266401.9973	308615.0586
tr|WP_044522219.1|PCC7120DELTA_RS24420	WP_044522219.1	PCC7120DELTA_RS24420	all4556	413	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	"NAD(P)/FAD-dependent oxidoreductase "	3:Protein inferred from homology	8.23	1	0.999	3	3	3	3	3	3	10794634	10794634	10794634	12K(304.2071), 6C(57.0214), N-term(304.2071)	NA	NA	318440.2305	1745349.3438	962224.5938	347486.1523	135015.4668	112354.0996	76425.6875	66676.0225	47759.0547	41940.813	56360.8955	53070.7393	42035.7256	31388.3665	59528.8926	49364.9453	51402.7358	229790.8262
tr|WP_044522230.1|PCC7120DELTA_RS24505	WP_044522230.1	PCC7120DELTA_RS24505	pstA2	293	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	phosphate ABC transporter permease PstA 	3:Protein inferred from homology	3.75	1	0.999	1	1	1	1	1	1	1540795	1540795	1540795	11K(304.2071), N-term(304.2071)	NA	NA	43626.7617	134511.8906	281930.6562	261370.3438	74921.5	29567.0918	13745.9814	12940.2627	7357.7793	2712.0979	5839.9575	3480.314	0	2320.8655	5563.0342	3448.741	0	5653.1748
tr|WP_044522236.1|PCC7120DELTA_RS24540	WP_044522236.1	PCC7120DELTA_RS24540	PCC7120DELTA_RS24540	488	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF4335 domain-containing protein 	3:Protein inferred from homology	25.2	1	0.999	10	10	10	18	18	18	126775332	126775332	126775332	10K(304.2071), 11K(304.2071), 13K(304.2071), 15K(304.2071), 16K(304.2071), 20K(304.2071), 6K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1972472.4346	10958546.3281	19201574.3906	9811770.6094	2521754.6113	1130189.397	436630.4551	333208.4824	228450.3408	185420.5396	190690.0281	152497.6375	149152.071	177557.8135	211489.5845	197152.2888	196078.5957	444861.6226
tr|WP_044522246.1|PCC7120DELTA_RS24645	WP_044522246.1	PCC7120DELTA_RS24645	alr4601	143	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	type II toxin-antitoxin system VapC family toxin 	3:Protein inferred from homology	37.76	1	0.999	4	4	4	4	4	4	48040918	48040918	48040918	12K(304.2071), 15M(15.9949), 22C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	287917.25	1881349.6875	1400301.5	565976.9375	185901.0078	114412.6719	61181.5977	42944.0879	21054.9912	16627.4292	20731.6855	16665.0068	14983.0457	32780.7405	64592.9453	41009.0312	27757.0806	50863.4092
tr|WP_044522253.1|PCC7120DELTA_RS24740	WP_044522253.1	PCC7120DELTA_RS24740	all4620	331	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF389 domain-containing protein 	3:Protein inferred from homology	4.83	1	0.999	2	0	2	2	0	2	9599411	     0	9599411	N-term(304.2071)	NA	NA	56875.3535	158553.7539	441632.7812	750026.7344	729062.9688	401128.1719	158252.3047	120275.6348	60712.6309	43761.1729	58292.4932	31174.1792	32027.9146	33732.6909	84474.1953	54280.0117	52274.1963	108921.3203
tr|WP_044522263.1|PCC7120DELTA_RS24785	WP_044522263.1	PCC7120DELTA_RS24785	alr4631	520	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	"NAD(P)/FAD-dependent oxidoreductase "	3:Protein inferred from homology	3.46	1	0.9989	2	2	2	2	2	2	2584587	2584587	2584587	9K(304.2071), N-term(304.2071)	NA	NA	38162.4941	159041.1719	364254.8438	268289.2969	107250.0742	76075.1758	30321.1611	26183.457	19062.1143	9848.5576	20673.6812	15918.3843	18054.1919	14435.7881	16466.1494	16209.0215	18094.5352	31148.041
tr|WP_044522283.1|PCC7120DELTA_RS24960	WP_044522283.1	PCC7120DELTA_RS24960	bioD	224	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	dethiobiotin synthase 	3:Protein inferred from homology	29.02	1	0.999	5	5	5	9	9	9	137370204	137370204	137370204	10K(304.2071), 11C(57.0214), 13K(304.2071), 14K(304.2071), N-term(304.2071)	NA	NA	762819.209	8113176.1406	5694277.3438	1691428.5156	654375.0488	305954.0869	162908.2754	118011.834	69492.7949	61258.666	76132.1714	75204.3799	65063.9873	51234.79	48254.6553	48311.8701	56632.9558	95330.4819
tr|WP_044522287.1|PCC7120DELTA_RS24975	WP_044522287.1	PCC7120DELTA_RS24975	alr4670	338	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ribose-phosphate pyrophosphokinase 	3:Protein inferred from homology	40.24	1	0.999	11	11	11	19	19	19	44180395	44180395	44180395	10M(15.9949), 11K(304.2071), 12K(304.2071), 1K(304.2071), 4M(15.9949), 5C(57.0214), 9M(15.9949), N-term(304.2071)	NA	NA	830000.6968	5321134.8359	9121494.3984	5811955.7227	2340386.5742	1387485.3828	624672.8574	568119.627	322234.2439	322077.7588	367673.3665	278893.4111	299117.585	238942.1836	397496.4783	434473.001	459259.0178	1276109.6328
tr|WP_044522294.1|PCC7120DELTA_RS25010	WP_044522294.1	PCC7120DELTA_RS25010	mnmE	463	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE 	3:Protein inferred from homology	16.41	1	0.999	8	8	8	9	9	9	29121052	29121052	29121052	11K(304.2071), 2K(304.2071), 6M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	273691.9004	2375099.8594	3853050.2812	1815045.9062	725713.2578	459882.3535	194388.2031	170059.6338	112227.3164	101758.7793	94021.3442	88625.8396	93608.3657	80664.3984	137500.6699	161838.1167	161661.3198	551073.6152
tr|WP_044522318.1|PCC7120DELTA_RS25310	WP_044522318.1	PCC7120DELTA_RS25310	alr4741	554	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	iron uptake porin 	3:Protein inferred from homology	17.15	1	0.999	9	9	9	9	9	9	4602461248	24810274	24810274	11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 1K(304.2071), 23M(15.9949), N-term(304.2071)	NA	NA	194120.9355	379941.5127	391388.9678	418321.2563	2529908.9287	2253377.417	584504.3652	336353.3545	201379.3115	193117.4216	101001.0159	71105.1895	74905.4502	50706.6797	64903.1194	69797.677	56174.5493	101985.8577
tr|WP_044522324.1|PCC7120DELTA_RS25355	WP_044522324.1	PCC7120DELTA_RS25355	PCC7120DELTA_RS25355	173	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF192 domain-containing protein 	3:Protein inferred from homology	27.17	1	0.999	5	5	5	7	7	7	14943986	14943986	14943986	13K(304.2071), 2M(15.9949), 8M(15.9949), N-term(304.2071)	NA	NA	393033.4297	2175936.9688	2897945.0312	1831938.7656	741522.0703	479283.791	363025.918	278943.1484	123417.2793	106649.1592	114276.7959	129529.3203	116991.9893	155597.8779	212074.3145	245392.0703	248002.168	362465.3301
tr|WP_044522332.1|PCC7120DELTA_RS25500	WP_044522332.1	PCC7120DELTA_RS25500	all4780	410	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	FAD-dependent oxidoreductase 	3:Protein inferred from homology	29.27	1	0.999	11	11	11	12	12	12	15537475	15537475	15537475	11K(304.2071), 16K(304.2071), 6M(15.9949), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	379847	3036307.0781	5152141.9688	2000643.1719	715255.1641	408260	213666.7305	213738.9707	141694.6816	158230.8545	235491.5264	185213.9097	174282.6094	144034.9277	149815.4688	129630.624	168292.1465	368790.2559
tr|WP_044522339.1|PCC7120DELTA_RS25565	WP_044522339.1	PCC7120DELTA_RS25565	all4793	322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glycosyltransferase 	3:Protein inferred from homology	8.07	1	0.999	3	3	3	4	4	4	7427966	7427966	7427966	11K(304.2071), 8K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	197446.7812	1798790.25	3891626.25	1926910.375	702731.1875	354437.0938	168348.2812	348639.8438	968971.4375	426354.2188	245300.8906	145490.25	138870.5781	208209.3438	248662.375	234554.3125	219382.1406	309708.5
tr|WP_044522357.1|PCC7120DELTA_RS25705	WP_044522357.1	PCC7120DELTA_RS25705	all4820	637	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	GTPase family protein 	3:Protein inferred from homology	8.16	1	0.999	4	4	4	5	5	5	11994733	11994733	11994733	10K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	87511.8848	527177.7988	1684508.5234	1579591.6914	924822.9082	586998.1191	272532.8721	140415.8604	87538.7524	53679.2676	46091.4712	35656.061	30108.6736	34461.1396	46916.1831	34383.5056	47891.2405	67292.2241
tr|WP_044522366.1|PCC7120DELTA_RS25760	WP_044522366.1	PCC7120DELTA_RS25760	all4830	381	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glycosyltransferase 	3:Protein inferred from homology	5.77	1	0.999	2	2	2	2	2	2	3422318	3422318	3422318	13K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	18563.5869	71099.4629	149985.9766	350791.3984	198844.3828	81152.1387	30811.8799	18214.8877	7914.9719	3030.3372	0	4056.7297	11644.9536	4890.8076	8229.7249	9746.8252	8633.9536	18150.9292
tr|WP_044522369.1|PCC7120DELTA_RS25805	WP_044522369.1	PCC7120DELTA_RS25805	alr4839	173	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	NYN domain-containing protein 	3:Protein inferred from homology	26.01	1	0.999	4	4	4	8	8	8	66597416	66597416	66597416	10M(15.9949), 16K(304.2071), 3C(57.0214), N-term(304.2071)	NA	NA	3810693.7578	17306924.9531	9062714.5703	3447917.9336	1390492.5312	946734.0654	620672.1123	468656.7683	421252.6445	438141.2744	368111.0842	414024.6414	372569.6909	436898.5718	434627.7654	572631.9109	580974.7188	1224670.2285
tr|WP_044522383.1|PCC7120DELTA_RS26070	WP_044522383.1	PCC7120DELTA_RS26070	all4894	133	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	fasciclin domain-containing protein 	3:Protein inferred from homology	66.92	1	0.999	7	7	7	14	14	14	30858879	30858879	30858879	10K(304.2071), 11K(304.2071), 13K(304.2071), 17K(304.2071), 21K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	10492632.375	6254517.6719	2209714.2852	822277.2832	365822.2566	261588.7881	153643.6709	121960.4539	74957.7239	119611.1724	104394.25	78255.6084	62973.5085	69986.2493	84692.0869	89215.0217	65719.363	109751.6113
tr|WP_044522386.1|PCC7120DELTA_RS26090	WP_044522386.1	PCC7120DELTA_RS26090	alr4898	339	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	tRNA-dihydrouridine synthase family protein 	3:Protein inferred from homology	47.2	1	0.999	11	11	11	25	25	25	62746189	62746189	62746189	11C(57.0214), 11K(304.2071), 12K(304.2071), 19M(15.9949), 2M(15.9949), 3C(57.0214), 7M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	1300877.7739	6356165.7227	16533770.7734	9139025.3984	3093718.3369	1455495.5312	673778.6494	483575.6279	304886.8621	255024.988	269533.3345	238183.0667	198839.4966	215957.0378	237651.3643	226917.7961	263644.0935	569344.3206
tr|WP_044522408.1|PCC7120DELTA_RS26330	WP_044522408.1	PCC7120DELTA_RS26330	all4947	522	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	metallophosphoesterase 	3:Protein inferred from homology	20.31	1	0.999	10	10	10	14	14	14	16766244	16766244	16766244	10K(304.2071), 13C(57.0214), 1C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	279871.6665	1391315.2871	5611472.3438	3117252.5	1112870.6523	901813.9131	300466.3496	233262.0312	153965.8887	133990.4248	435984.1526	215156.7251	113618.5332	100792.543	119888.6533	131691.9534	118086.6353	268922.7217
tr|WP_044522419.1|PCC7120DELTA_RS26390	WP_044522419.1	PCC7120DELTA_RS26390	all4960	666	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	AarF/ABC1/UbiB kinase family protein 	3:Protein inferred from homology	19.82	1	0.999	12	12	12	14	14	14	17267958	17267958	17267958	11K(304.2071), 12K(304.2071), 16K(304.2071), 7K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	493387.7319	3438099.5293	7267013.375	5532980.5078	1974655.04	1281100.875	1046718.3193	443279.6206	260325.8003	215045.8315	200628.9683	166733.1689	160643.4443	207417.7651	380398.9807	359654.2124	487168.7893	869378.1445
tr|WP_044522427.1|PCC7120DELTA_RS26465	WP_044522427.1	PCC7120DELTA_RS26465	alr4976	522	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	alkaline phosphatase 	3:Protein inferred from homology	11.88	1	0.999	6	6	6	6	6	6	8742161	8742161	8742161	10K(304.2071), 11K(304.2071), 11M(15.9949), 3M(15.9949), 4M(15.9949), N-term(304.2071)	NA	NA	175032.5791	1989720.2852	1906450.9375	541316.9629	148234.0908	114551.8042	77680.0903	82032.8149	47690.2217	42342.4519	46601.1069	36988.8877	26064.355	29773.2085	34512.2913	32949.4222	31723.3474	62492.2485
tr|WP_044522439.1|PCC7120DELTA_RS26615	WP_044522439.1	PCC7120DELTA_RS26615	all5003	296	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transporter permease 	3:Protein inferred from homology	7.09	1	0.999	2	2	2	4	4	4	11709824	11709824	11709824	14K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	89315.4551	586210.6719	1989993.1562	1480621.9844	425241.3047	208619.166	80066.2725	65284.8086	52462.5469	45196.0593	60641.6504	26492.2222	33499.9663	34627.9121	42096.1641	45749.6328	51713.9932	100696.0068
tr|WP_044522443.1|PCC7120DELTA_RS26650	WP_044522443.1	PCC7120DELTA_RS26650	all5011	295	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF4437 domain-containing protein 	3:Protein inferred from homology	31.86	1	0.999	9	9	9	19	19	19	119403848	119403848	119403848	10K(304.2071), 11C(57.0214), 11K(304.2071), 13K(304.2071), 2C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	547190.1289	2310365.0952	2613358.6924	1730691.2664	3487732.2358	21401263.5156	10898353.3203	3032754.9243	757918.6169	354404.8088	231977.6267	187943.0483	175856.0674	180372.1305	221311.3337	156031.1968	159916.5234	338321.9709
tr|WP_044522451.1|PCC7120DELTA_RS26755	WP_044522451.1	PCC7120DELTA_RS26755	alr5034	316	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	MoxR family ATPase 	3:Protein inferred from homology	16.46	1	0.999	6	5	6	11	10	11	52564068	47091394	52564068	12K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	472965.605	4115969.8008	3599398.7031	1330676.8652	488606.2881	272751.1367	155359.1289	150081.6323	108289.5198	92241.3643	96561.3105	81700.5642	91277.8701	87298.6636	106655.833	92435.618	110129.3409	265731.3252
tr|WP_044522458.1|PCC7120DELTA_RS26825	WP_044522458.1	PCC7120DELTA_RS26825	alr5049	164	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	5.49	1	0.999	1	1	1	4	4	4	25886248	25886248	25886248	N-term(304.2071)	NA	NA	37235.4419	1441864.0625	1899399.875	425984.6328	120087.6738	58108.6807	20655.1279	12304.9189	5102.0874	6449.3083	5730.9495	0	5021.0132	0	4088.4895	5621.5859	5139.4834	14009.4834
tr|WP_044522459.1|PCC7120DELTA_RS26830	WP_044522459.1	PCC7120DELTA_RS26830	alr5050	561	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	"NAD(P)H-quinone oxidoreductase subunit 4 "	3:Protein inferred from homology	3.21	1	0.999	2	2	2	2	2	2	8188033	8188033	8188033	9K(304.2071), N-term(304.2071)	NA	NA	4073.1177	20742.5078	118088.8516	183347.4375	98208.0391	61828.0156	46958.8711	37175.8867	22416.043	23008.5957	14741.8281	13730.7285	13340.043	16329.542	22160.6543	14899.9814	29192.8145	39643.7266
tr|WP_044522477.1|PCC7120DELTA_RS27010	WP_044522477.1	PCC7120DELTA_RS27010	all5091	383	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ParM/StbA family protein 	3:Protein inferred from homology	69.45	1	0.999	21	21	21	128	128	128	1793543136	1793543136	1793543136	10K(304.2071), 10M(15.9949), 13K(304.2071), 15K(304.2071), 17M(15.9949), 18K(304.2071), 19K(304.2071), 1K(304.2071), 21K(304.2071), 22K(304.2071), 2C(57.0214), 2M(15.9949), 4K(304.2071), 4M(15.9949), 6M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	31638903.5542	519823255.3398	480458024.5703	111586502.335	33262133.5352	15238380.3901	5797171.0535	4159508.2417	2256220.3298	1789700.6423	1641751.2192	1667191.6953	1773788.5156	1676688.1951	2332521.7534	3050091.5447	3889073.7698	14597905.8799
tr|WP_044522479.1|PCC7120DELTA_RS27020	WP_044522479.1	PCC7120DELTA_RS27020	all5094	358	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Gfo/Idh/MocA family oxidoreductase 	3:Protein inferred from homology	5.87	1	0.999	2	2	2	2	2	2	1852417	1852417	1852417	10K(304.2071), N-term(304.2071)	NA	NA	29913.1338	116958.6484	144247.5312	86197.2031	40298.0322	28674.376	19787.8076	16977.9219	3648.5693	8095.3108	6178.5725	7810.4346	5684.5867	7835.7451	6745.9993	8170.8118	10864.0923	25704.583
tr|WP_044522519.1|PCC7120DELTA_RS27235	WP_044522519.1	PCC7120DELTA_RS27235	moeA	412	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	molybdopterin molybdotransferase MoeA 	3:Protein inferred from homology	23.54	1	0.999	8	8	8	13	13	13	40174389	40174389	40174389	10K(304.2071), 12K(304.2071), 13K(304.2071), 16M(15.9949), 19K(304.2071), 7M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	373902.5498	3303954.5938	7577623.0469	2773435.3125	849458.0195	356674.9316	290516.9536	130575.4434	82286.2463	83084.8247	74610.2317	62766.9714	82523.9863	61875.8477	77463.897	73784.5679	77723.6262	167168.8047
tr|WP_044522562.1|PCC7120DELTA_RS27695	WP_044522562.1	PCC7120DELTA_RS27695	alr5229	273	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	FkbM family methyltransferase 	3:Protein inferred from homology	10.62	1	0.999	3	3	3	4	4	4	21843499	21843499	21843499	10K(304.2071), N-term(304.2071)	NA	NA	259797.5469	387375.0312	452214.8438	330543.0625	257434.3594	250683.7969	329741.0938	348091.7812	285895.9062	271015.75	319179.7188	314082.4062	199249.1406	186075.2969	231462.125	227848.9062	234586.4531	296445.0312
tr|WP_044522572.1|PCC7120DELTA_RS27815	WP_044522572.1	PCC7120DELTA_RS27815	alr5253	411	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF445 domain-containing protein 	3:Protein inferred from homology	12.41	1	0.999	6	6	6	8	8	8	12934082	12934082	12934082	3C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	117349.2583	895151.8525	2804681.0234	2079914.0547	647600.0449	390512.4092	158120.9419	108960.1304	95332.3418	61715.1213	48257.6934	32993.8101	25835.454	27293.6616	47160.0741	33228.5229	47132.7708	78384.0737
tr|WP_044522584.1|PCC7120DELTA_RS27975	WP_044522584.1	PCC7120DELTA_RS27975	alr5286	241	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	SDR family oxidoreductase 	3:Protein inferred from homology	34.44	1	0.999	8	8	8	18	18	18	163548900	163548900	163548900	12K(304.2071), 15K(304.2071), 4M(15.9949), 6M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	3457007.1094	30155574.3984	21252586.8047	6299846.0859	1768107.2002	768163.7632	347654.7961	324312.6406	186172.1631	162420.446	222049.7617	170525.0527	159254.1565	131755.2656	485174.958	160203.5222	151528.1885	421679.1816
tr|WP_044522594.1|PCC7120DELTA_RS28085	WP_044522594.1	PCC7120DELTA_RS28085	alr5307	355	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glycosyltransferase family 4 protein 	3:Protein inferred from homology	2.54	1	0.999	1	1	1	1	1	1	     0	     0	     0	9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044522601.1|PCC7120DELTA_RS28130	WP_044522601.1	PCC7120DELTA_RS28130	alr5317	429	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF389 domain-containing protein 	3:Protein inferred from homology	3.73	1	0.999	2	0	2	2	0	2	4355290	     0	4355290	9K(304.2071), N-term(304.2071)	NA	NA	45950.0195	105415.8984	153226.9531	190229.0312	303060.5	160543.7656	56374.1484	61759	27374.2305	23666.1621	16230.6689	11988.8281	13933.0781	13032.2109	37383.7812	80538.5156	190483.2812	1458805.875
tr|WP_044522614.1|PCC7120DELTA_RS28315	WP_044522614.1	PCC7120DELTA_RS28315	hglA	552	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	PfaD family polyunsaturated fatty acid/polyketide biosynthesis protein 	3:Protein inferred from homology	3.99	1	0.999	2	2	2	2	2	2	1302777	1302777	1302777	N-term(304.2071)	NA	NA	5205.3652	75097.25	140011.7188	124894.3438	42506.6406	26820.8027	11313.1162	6592.1821	5492.5356	4110.5659	3560.1121	0	4422.1709	2374.571	2650.6726	4404.8096	5058.6733	5566.7271
tr|WP_044522640.1|PCC7120DELTA_RS02030	WP_044522640.1	PCC7120DELTA_RS02030	uncI	153	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP synthase subunit I 	3:Protein inferred from homology	15.03	1	0.999	2	2	2	3	3	3	9727844	9727844	9727844	9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	154396.3457	753783.6875	1690133.875	1263497.4375	437819.7031	288529.7812	122297.8672	109562.2344	80271.1758	96691.2793	97384.7109	102900.668	102321.6094	155373.9844	171135.8594	153501.1133	139460.6719	182189.9453
tr|WP_044522646.1|PCC7120DELTA_RS02305	WP_044522646.1	PCC7120DELTA_RS02305	dcd	189	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	dCTP deaminase 	3:Protein inferred from homology	26.46	1	0.999	5	5	5	17	17	17	178975940	178975940	178975940	10K(304.2071), 11C(57.0214), 14K(304.2071), 2M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	2561521.6133	32772218.7969	27882334.5469	7795467.9922	1944037.3555	858177.8418	418068.2417	609651.5435	297006.7236	266024.3325	234921.4678	198481.3843	194695.3225	190920.5464	253349.9766	197301.1118	181494.4424	330775.4785
tr|WP_044522657.1|PCC7120DELTA_RS03050	WP_044522657.1	PCC7120DELTA_RS03050	all0215	216	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	hypothetical protein 	3:Protein inferred from homology	17.59	1	0.999	4	4	4	12	12	12	55904950	55904950	55904950	1K(304.2071), 4C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	6308373.8125	9592555.8125	2953180.75	1150851.4609	432624.0664	297739.4141	148792.3506	165543.5801	140769.2573	111726.4609	134429.189	100362.8911	102171.1938	112809.772	115041.2712	120805.8552	133816.3159	414994.0078
tr|WP_044522734.1|PCC7120DELTA_RS05400	WP_044522734.1	PCC7120DELTA_RS05400	degQ1	414	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	trypsin-like peptidase domain-containing protein 	3:Protein inferred from homology	41.06	1	0.999	14	13	14	37	36	37	239114376	176250644	239114376	10K(304.2071), 10M(15.9949), 17K(304.2071), 18K(304.2071), 24K(304.2071), 6M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	6119935.9023	30878434.0625	21654538.6094	9809353.6289	3813777.3906	2330263.3965	1062216.0161	954900.8525	727370.364	659438.4336	704064.7842	515026.5244	472318.1953	639899.0591	1608529.7979	1031185.2891	1165220.8711	2955021.3525
