Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q9AIM4|Q9AIM4_NOSS1	Q9AIM4	Q9AIM4_NOSS1	all1872	503	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1872 protein 	4:Protein predicted	47.51	1	0.999	24	23	24	57	56	57	518541892	175959976	518541892	10C(57.0214), 10K(304.2071), 12K(304.2071), 13K(304.2071), 17K(304.2071), 1K(304.2071), 2K(304.2071), 2M(15.9949), 5M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	2652128.749	27668522.7461	59176391.1973	41682257.1299	16145105.4668	8113721.8418	3412531.6304	2195805.1289	1632702.0662	1154974.8938	1686507.104	2075884.8254	2147102.8848	1261569.1277	1612110.2393	1692839.6331	1847111.6196	7833548.3135
tr|Q9F461|Q9F461_NOSS1	Q9F461	Q9F461_NOSS1	alr0522	312	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Pseudouridine synthase 	3:Protein inferred from homology	3.21	1	0.999	1	1	1	1	1	1	     0	     0	     0	10K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q9FD41|Q9FD41_NOSS1	Q9FD41	Q9FD41_NOSS1	coxA2	559	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cytochrome c oxidase subunit 1 	3:Protein inferred from homology	5.72	1	0.999	3	3	3	4	4	4	88327444	12809248	12809248	10K(304.2071), 14K(304.2071), 6M(15.9949), N-term(304.2071)	NA	NA	58892.354	256678.2715	902094.7266	1318511.1406	773842.7422	788326.5469	716162.625	270932.707	168704.1719	88827.1333	77210.8813	54612.7854	56178.1997	33885.6338	54117.9355	53712.4849	75246.9246	94642.3096
tr|Q9KHE3|Q9KHE3_NOSS1	Q9KHE3	Q9KHE3_NOSS1	alr4250	164	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4250 protein 	4:Protein predicted	37.8	1	0.999	5	5	5	12	12	12	71982646	71982646	71982646	11K(304.2071), 15K(304.2071), 6M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	700540.5488	7204546.6562	4224007	1185265.6934	571836.7422	360809.47120000003	285746.145	214218.4255	200960.4141	141509.4734	182955.4485	129498.9436	134800.9268	78596.1904	96703.9185	80493.0833	160684.21	176556.8757
tr|Q9KHE5|Q9KHE5_NOSS1	Q9KHE5	Q9KHE5_NOSS1	sigE	327	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Group 2 sigma 70-type sigma factor E 	4:Protein predicted	16.51	1	0.999	6	6	6	6	6	6	10206424	10206424	10206424	12K(304.2071), 5M(15.9949), 6M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	103109.4688	723991.5469	893790.6406	486310.5469	281057.3047	178905.9844	75863.168	66413.7246	57771.543	37652.1914	37563.7051	39278.415	36675.4551	32458.6211	42334.5088	49607.3984	49499.417	55734.6338
tr|Q9KI45|Q9KI45_NOSS1	Q9KI45	Q9KI45_NOSS1	devH	239	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Putative DNA-binding protein DevH 	4:Protein predicted	28.87	1	0.999	6	6	6	19	19	19	76333790	76333790	76333790	1M(15.9949), 3C(57.0214), 3M(15.9949), 4M(15.9949), N-term(304.2071)	NA	NA	671533.8818	2893631.2188	7824406.8125	8452867.125	4979837.5703	3291958.0234	1713862.543	1184756.8418	722605.9502	484038.8145	582141.1841	646319.4902	707901.2988	506637.7676	563532.4385	706239.0703	774454.9473	1745508.1406
tr|Q9L3R3|Q9L3R3_NOSS1	Q9L3R3	Q9L3R3_NOSS1	cnaT	356	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0601 protein 	4:Protein predicted	46.91	1	0.999	13	13	13	27	27	27	141967284	141967284	141967284	12M(15.9949), 13K(304.2071), 17K(304.2071), 2M(15.9949), 30K(304.2071), 4C(57.0214), 6C(57.0214), 7K(304.2071), 7M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	2094834.7979	18900327.8984	14097202.2969	5132266.6094	1891433.0439	1055856.6108	524843.6921	745677.4189	539954.0989	332523.4573	416344.228	223725.3521	249889.8462	182013.3977	180170.1373	227055.5896	281728.3928	285432.9888
tr|Q9L3R4|Q9L3R4_NOSS1	Q9L3R4	Q9L3R4_NOSS1	ntcB	312	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nitrogen assimilation transcriptional activator 	3:Protein inferred from homology	9.62	1	0.999	4	4	4	4	4	4	24839930	24839930	24839930	5M(15.9949), N-term(304.2071)	NA	NA	194449.1895	1430253.2969	1890089.75	697958.5312	257966.6211	153209.3516	77877.7852	74798.6719	46511.79	47643.5615	66600.2988	128299.3721	157519.0039	63608.9492	59887.0908	55319.8135	130780.3867	195302.4727
tr|Q9L3R5|Q9L3R5_NOSS1	Q9L3R5	Q9L3R5_NOSS1	all0603	101	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0603 protein 	4:Protein predicted	37.62	1	0.999	4	3	4	4	3	4	8684573	5893070	8684573	11K(304.2071), 12K(304.2071), 2K(304.2071), 2M(15.9949), N-term(304.2071)	NA	NA	61607.0557	681395.7656	896758.5312	401008.7188	141454.9219	72464.1875	27717.5259	19043.3936	14263.4727	9284.4784	16973.1738	8157.7917	17806.2549	16633.1001	15208.1519	14043.3662	17899.24	30078.1104
tr|Q9L422|Q9L422_NOSS1	Q9L422	Q9L422_NOSS1	glnB	112	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nitrogen regulatory protein P-II 	1:Experimental evidence at protein level	75.89	1	0.999	10	10	10	84	84	84	1900339824	1900339824	1900339824	10K(304.2071), 11K(304.2071), 11M(15.9949), 12M(15.9949), 14K(304.2071), 16K(304.2071), 1K(304.2071), 2K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	49056258.0356	296510420.3369	116777951.9668	38054057.5996	8306513.019	3633346.4453	1497370.7498	876076.1829	907269.4182	462973.4946	566754.1638	583843.7798	603791.4089	425586.1914	418410.4207	357975.7354	866824.522	719525.9929
tr|Q9L708|Q9L708_NOSS1	Q9L708	Q9L708_NOSS1	hstK	1777	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Non-specific serine/threonine protein kinase 	4:Protein predicted	0.45	1	0.9987	1	1	1	1	1	1	     0	     0	     0	7C(57.0214), 8K(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q9L871|Q9L871_NOSS1	Q9L871	Q9L871_NOSS1	amiC2	627	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	N-acetylmuramoyl-L-alanine amidase 	4:Protein predicted	29.82	1	0.999	16	16	16	22	22	22	34275593	32203772	32203772	10K(304.2071), 12K(304.2071), 13K(304.2071), 15K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1374976.438	7564082.4688	4955054.6094	1872798.6641	761377.8584	587333.2859	482943.3853	273142.1626	177993.104	150704.469	123612.9565	114077.1646	161722.2236	104006.2019	136512.6423	91806.4836	108848.1023	218516.687
tr|Q9R6X5|Q9R6X5_NOSS1	Q9R6X5	Q9R6X5_NOSS1	crtP	479	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phytoene dehydrogenase 	3:Protein inferred from homology	51.15	1	0.999	22	22	22	80	80	80	459958560	459958560	459958560	10K(304.2071), 10M(15.9949), 11K(304.2071), 13C(57.0214), 13K(304.2071), 14C(57.0214), 14M(15.9949), 15K(304.2071), 1K(304.2071), 2C(57.0214), 2M(15.9949), 5M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	2059591.5942	25409408.9395	93421224.5547	46240867.5938	11598418.0781	5432506.9219	1930691.9985	1126120.9911	991717.3843	638296.8679	735375.9071	557969.448	610380.8918	437721.6504	487597.447	449715.0923	1007320.0913	821349.3853
tr|Q9R6X7|Q9R6X7_NOSS1	Q9R6X7	Q9R6X7_NOSS1	devT	319	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4674 protein 	4:Protein predicted	12.23	1	0.999	4	4	4	4	4	4	64869102	64869102	64869102	8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	2481471.1758	17414992.2188	8385347.5469	2456387.2148	743266.0957	379439.5078	161561.5059	102313.4326	77163.6094	47535.2974	65350.2378	66233.2925	49723.8413	53329.856	70709.835	79853.9961	102600.5869	153375.5918
tr|Q9R6X9|Q9R6X9_NOSS1	Q9R6X9	Q9R6X9_NOSS1	alr4682	290	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Ammonium transporter protein 1 	4:Protein predicted	29.31	1	0.999	9	9	9	15	15	15	88933814	88933814	88933814	16K(304.2071), 3C(57.0214), 7C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	6207486.376	44084336.1641	21279257.4219	6337397.0234	1829168.9771	920870.9712	488350.2561	411873.6824	383980.6128	322160.1443	308143.5635	298757.9707	320383.2676	277275.7617	343538.7817	333019.1846	425744.9714	712271.564
tr|Q9R6Y4|Q9R6Y4_NOSS1	Q9R6Y4	Q9R6Y4_NOSS1	gltA	378	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Citrate synthase 	3:Protein inferred from homology	41.01	1	0.999	14	14	14	31	31	31	207743452	207743452	207743452	11K(304.2071), 15M(15.9949), 1C(57.0214), 1K(304.2071), 1M(15.9949), 2M(15.9949), 6K(304.2071), 7K(304.2071), 8K(304.2071), 8M(15.9949), 9M(15.9949), N-term(304.2071)	NA	NA	545895.5955	3129141.8794	13353794.4062	10493672.6152	5621950.0928	26339641.1445	18337269.1328	4299980.8535	1541473.0696	1034178.0251	525274.3325	417831.5696	476696.2979	296462.6257	364531.5564	263350.0237	320679.4758	523532.4358
tr|WP_010994226.1|PCC7120DELTA_RS02225	WP_010994226.1	PCC7120DELTA_RS02225	all0049	798	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	endonuclease MutS2 	3:Protein inferred from homology	3.26	1	0.999	3	3	3	3	3	3	1562879	1562879	1562879	2K(304.2071), 5K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	67682.541	463018.75	1615648.7188	920205.5	269779.0234	147324.5664	90194.1504	62616.2949	64582.6562	49173.5957	67485.3867	54911.0146	68585.4033	55828.0078	59132.9014	49684.1914	54183.0376	125502.9609
tr|WP_010994488.1|PCC7120DELTA_RS03505	WP_010994488.1	PCC7120DELTA_RS03505	menD	587	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase 	3:Protein inferred from homology	18.4	1	0.999	10	10	10	14	14	14	26046446	26046446	26046446	11K(304.2071), 11M(15.9949), 12K(304.2071), 15K(304.2071), 2C(57.0214), 4M(15.9949), 7C(57.0214), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	147961.7471	615534.4941	1492090.2168	682194.5977	593806.6143	2003638.9531	6066672.8438	1854293.1016	550992.0547	168641.6074	124913.4336	104680.9121	82792.3604	64216.3972	76745.0269	62154.51	107328.9175	177870.3022
tr|WP_010996524.1|PCC7120DELTA_RS13675	WP_010996524.1	PCC7120DELTA_RS13675	infC	144	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	translation initiation factor IF-3 	3:Protein inferred from homology	9.03	1	0.999	1	1	1	1	1	1	3551400	3551400	3551400	N-term(304.2071)	NA	NA	45823.4688	524469.25	551273.875	201970.0312	68801.8359	39804.2266	17450.6699	16102.2422	10118.6631	8416.8682	11022.4785	13050.7939	11086.2373	8283.0371	9117.625	8942.2217	11072.2168	25351.1699
tr|WP_010996962.1|PCC7120DELTA_RS15820	WP_010996962.1	PCC7120DELTA_RS15820	alr2811	427	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	valine--pyruvate transaminase 	3:Protein inferred from homology	39.34	1	0.999	15	15	15	56	56	56	720471392	720471392	720471392	12M(15.9949), 14K(304.2071), 14M(15.9949), 16K(304.2071), 17K(304.2071), 1K(304.2071), 20K(304.2071), 5M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	1669620.7346	14788779.6895	134694348.8789	113874662.8516	24992606.9023	8807676.0986	2477655.4907	1477684.8259	885223.1521	458177.9326	449965.511	371582.8523	350436.3787	231910.5408	250444.1416	281667.7483	547238.2935	785836.187
tr|WP_010997201.1|PCC7120DELTA_RS17010	WP_010997201.1	PCC7120DELTA_RS17010	aroF3	290	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	3-deoxy-7-phosphoheptulonate synthase 	3:Protein inferred from homology	35.86	1	0.999	9	8	9	12	10	12	37285106	37285106	37285106	10C(57.0214), 11C(57.0214), 12K(304.2071), 14C(57.0214), 16K(304.2071), 20K(304.2071), 2M(15.9949), 5C(57.0214), 5K(304.2071), 7K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	351733.6758	6578762.7539	7138533.0625	3495460.4375	1416954.584	641183.7617	291535.041	242621.5498	135678.8547	121619.4985	165174.6851	147309.8887	155116.3398	84555.2266	107125.106	114158.1853	145651.981	414442.9189
tr|WP_010997254.1|PCC7120DELTA_RS17265	WP_010997254.1	PCC7120DELTA_RS17265	proB	369	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	glutamate 5-kinase 	3:Protein inferred from homology	12.47	1	0.999	3	3	3	3	3	3	2441342	2441342	2441342	12K(304.2071), 13K(304.2071), N-term(304.2071)	NA	NA	38955.7852	420773.8359	834906.2188	428043.4766	168473.2305	92199.7695	48123.7568	34816.6782	22138.4346	21005.5056	23947.5413	21854.8794	27960.7695	12871.7026	19218.5435	24034.8916	22756.0291	88149.0513
tr|WP_010997824.1|PCC7120DELTA_RS20125	WP_010997824.1	PCC7120DELTA_RS20125	all3680	347	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	aspartate-semialdehyde dehydrogenase 	3:Protein inferred from homology	48.13	1	0.999	14	14	14	37	37	37	338103024	338103024	338103024	10K(304.2071), 15K(304.2071), 17K(304.2071), 18K(304.2071), 1K(304.2071), 21K(304.2071), 5C(57.0214), 5M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	10345109.2656	85811806.1562	66830897.6953	26510310.3164	9059731.9805	4786024.791	1998849.939	915762.1953	773051.4133	649845.8452	710723.4734	996123.2693	1138606.7266	629406.885	980306.7737	1049252.8542	1236252.4746	4285196.3877
tr|WP_010998017.1|PCC7120DELTA_RS21085	WP_010998017.1	PCC7120DELTA_RS21085	cbiT	200	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	precorrin-6Y C5,15-methyltransferase subunit CbiT 	3:Protein inferred from homology	27	1	0.999	5	5	5	5	5	5	21858842	21858842	21858842	19K(304.2071), 2C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	120350.1152	1088639.4375	3892807.6562	2355425.8906	521122.4297	236718.2207	99464.9707	94952.207	83634.439	68590.2686	127338.2524	79977.2952	76262.6211	47891.9985	49646.9893	32398.9248	48935.6826	72623.9463
tr|WP_010998194.1|PCC7120DELTA_RS21980	WP_010998194.1	PCC7120DELTA_RS21980	alr4054	290	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	S-methyl-5'-thioadenosine phosphorylase 	3:Protein inferred from homology	47.24	1	0.999	13	13	13	32	32	32	269647976	266541528	269647976	15K(304.2071), 16K(304.2071), 17K(304.2071), 4K(304.2071), 6C(57.0214), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8M(15.9949), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	661989.187	3782822.8354	35647243.5625	35174842.4219	8165586.6484	3260891.1616	1233314.9395	674055.533	620813.0947	391326.5781	343164.0613	297678.3171	371589.0027	366645.9097	900868.8955	4547851.5693	3184559.0742	2575591.6152
tr|WP_010998263.1|PCC7120DELTA_RS22345	WP_010998263.1	PCC7120DELTA_RS22345	metK2	420	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	methionine adenosyltransferase 	3:Protein inferred from homology	34.05	1	0.999	13	13	13	31	31	31	235158496	235158496	235158496	10K(304.2071), 11K(304.2071), 12K(304.2071), 15K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	627831.134	4339127.6055	10274617.1426	14221280.0293	28005601.4648	18096257.8691	4601317.9912	1738387.1597	758756.3877	416504.4082	415344.0376	374178.0957	937177.8452	519262.1221	423580.54	261035.8418	477959.615	705460.4978
tr|WP_010998342.1|PCC7120DELTA_RS22740	WP_010998342.1	PCC7120DELTA_RS22740	rplX	117	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	50S ribosomal protein L24 	3:Protein inferred from homology	44.44	1	0.999	4	4	4	14	14	14	174120400	174120400	174120400	10K(304.2071), 11K(304.2071), 14M(15.9949), 19K(304.2071), 2C(57.0214), 3K(304.2071), N-term(304.2071)	NA	NA	2118801.0088	2953281.1582	2397158.9434	1284152.5059	750667.9229	688907.0518	416746.1736	357270.6978	692285.4712	500168.8669	397361.5415	337398.6184	414421.6934	581730.4897	1022044.7583	5121391.7383	4261892.0801	50455367.7812
tr|WP_010999264.1|PCC7120DELTA_RS27245	WP_010999264.1	PCC7120DELTA_RS27245	sat	392	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	sulfate adenylyltransferase 	3:Protein inferred from homology	44.13	1	0.999	16	16	16	30	30	30	212106108	212106108	212106108	10M(15.9949), 17K(304.2071), 19K(304.2071), 1C(57.0214), 7C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	1319330.0815	8591545.3828	32152070.3906	21596444.1641	5387190.166	2385516.4336	940846.6826	608606.5063	703088.262	475317.6812	401778.7847	303528.7473	372717.5273	206048.2683	225225.2837	254422.3572	392480.6211	589583.8105
tr|WP_011317642.1|PCC7120DELTA_RS22325	WP_011317642.1	PCC7120DELTA_RS22325	curT2	143	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	CAAD domain-containing protein 	3:Protein inferred from homology	41.96	1	0.999	6	6	6	18	18	18	48994738	48994738	48994738	11K(304.2071), 12K(304.2071), 16K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	235355.4888	3513038.1914	5478737.3516	2489034.5586	1039700.3496	691479.6094	385509.4541	177874.6655	109133.2869	61215.5703	74466.1223	59243.2939	53068.8215	43529.5999	50193.5242	34450.3132	62133.8169	73219.0095
tr|WP_011318294.1|PCC7120DELTA_RS02465	WP_011318294.1	PCC7120DELTA_RS02465	hetZ	401	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	heterocyst differentiation protein HetZ 	3:Protein inferred from homology	12.22	1	0.999	4	4	4	5	5	5	2855154	2855154	2855154	3M(15.9949), 5C(57.0214), 6C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	39496.7969	555977.9062	1116893.5938	574899.625	183955.6719	103572.9727	59206.082	31554.1621	29040.0664	28231.041	29155.4775	28190.8994	32559.3467	21717.8027	28825.2119	22837.9072	36812.7061	77405.5879
tr|WP_011318525.1|PCC7120DELTA_RS21615	WP_011318525.1	PCC7120DELTA_RS21615	PCC7120DELTA_RS21615	105	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF3155 domain-containing protein 	3:Protein inferred from homology	56.19	1	0.999	4	4	4	5	5	5	2048805	2048805	2048805	16K(304.2071), N-term(304.2071)	NA	NA	47514.2969	217513.7812	416285.5312	210275.4531	121809.9844	90084.8672	64503.4141	80293.5625	107704.375	100819.0156	54845.3359	38536.6445	24127.1797	20694.6523	20602.998	19775.0176	16759.8789	46594.5859
tr|WP_011318527.1|PCC7120DELTA_RS21595	WP_011318527.1	PCC7120DELTA_RS21595	all3977	192	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DUF3611 family protein 	3:Protein inferred from homology	30.73	1	0.999	5	5	5	9	9	9	55149686	38525575	55149686	1K(304.2071), N-term(304.2071)	NA	NA	173710.7598	1144370.1504	9006081.5156	7972866.875	2016455.7305	864655.416	265985.25	146763.4602	103709.9731	84681.519	110275.2092	111669.7759	175506.5051	153229.2407	198734.908	185262.301	155578.2148	230744.1211
tr|WP_011318792.1|PCC7120DELTA_RS24945	WP_011318792.1	PCC7120DELTA_RS24945	PCC7120DELTA_RS24945	167	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-processing protein DprA 	3:Protein inferred from homology	57.49	1	0.999	9	8	9	33	28	33	328675744	159191030	328675744	12M(15.9949), 13M(15.9949), 14K(304.2071), 15K(304.2071), 1C(57.0214), 1K(304.2071), 6C(57.0214), N-term(304.2071)	NA	NA	2697236.3779	26947792.5273	21366525.6836	8860182.0039	2112189.4407	1005185.6855	454424.0742	275760.0481	227046.4128	179682.3708	251389.0771	239402.2595	204839.7891	124685.2247	105138.2178	103021.1189	197373.484	278966.6389
tr|WP_011319519.1|PCC7120DELTA_RS27635	WP_011319519.1	PCC7120DELTA_RS27635	hemJ	194	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	protoporphyrinogen oxidase HemJ 	3:Protein inferred from homology	14.95	1	0.999	3	3	3	9	9	9	77199376	77199376	77199376	1K(304.2071), 6M(15.9949), 7C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	114819.0171	429769.6211	3943165.6484	6453256.6562	2527833.0527	1110655.0547	395795.7764	164552.2332	115918.021	63896.8755	73932.832	53358.0183	56150.9561	43490.4397	46069.8354	36988.7083	65923.9932	74948.157
tr|WP_011321022.1|PCC7120DELTA_RS11620	WP_011321022.1	PCC7120DELTA_RS11620	alr1967	146	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	response regulator 	3:Protein inferred from homology	9.59	1	0.999	2	1	2	3	1	3	11077083	3676886	11077083	7K(304.2071), N-term(304.2071)	NA	NA	955748.375	3205352.125	2114582.625	719791.6875	240724.8438	150106.2891	76742.1699	58201.8184	45898.9717	38073.6709	40891.4424	41284.3535	36701.0039	25933.6504	38581.875	33315.0039	49756.9746	58193.4414
tr|WP_011321086.1|PCC7120DELTA_RS07640	WP_011321086.1	PCC7120DELTA_RS07640	PCC7120DELTA_RS07640	133	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	STAS domain-containing protein 	3:Protein inferred from homology	40.6	1	0.999	5	5	5	27	27	27	663301184	663301184	663301184	15K(304.2071), 16K(304.2071), N-term(304.2071)	NA	NA	34857985.5938	51658555.8301	12448447.5439	4873401.7041	1515720.105	1094834.9185	535441.1101	319011.4697	220728.7505	179644.6533	236919.0889	204310.7256	215493.3398	146512.6423	159370.7976	263268.5388	256905.5339	667257.823
tr|WP_011321462.1|PCC7120DELTA_RS10785	WP_011321462.1	PCC7120DELTA_RS10785	all1800	231	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	TrkA family potassium uptake protein 	3:Protein inferred from homology	27.71	1	0.999	6	6	6	8	8	8	10107640	10107640	10107640	10K(304.2071), 13K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	150844.2871	1240473.2578	1477541.6719	725022.1094	427521.9004	278483.5898	117643.6113	77348.4438	49664.687	46840.9937	56562.686	60782.3306	75488.6982	48809.2466	55016.5796	55417.9341	56737.9136	195172.7451
tr|WP_041455902.1|PCC7120DELTA_RS13585	WP_041455902.1	PCC7120DELTA_RS13585	alr2350	312	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	phosphoribulokinase 	3:Protein inferred from homology	37.82	1	0.999	8	8	8	19	19	19	87011400	87011400	87011400	13K(304.2071), 16C(57.0214), 16K(304.2071), 6C(57.0214), 7K(304.2071), 8K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	811990.2019	7443169.0918	11456627.9141	7270138.3457	3329215.1943	2209253.1523	905270.8435	475291.0173	490218.1968	376150.8196	407215.2515	570380.7488	735872.5259	408777.3394	617186.0576	711081.5459	810802.2158	2519158.5547
tr|WP_041456203.1|PCC7120DELTA_RS26470	WP_041456203.1	PCC7120DELTA_RS26470	recR	188	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	recombination mediator RecR 	3:Protein inferred from homology	35.11	1	0.999	6	5	6	8	7	8	31418882	31418882	31418882	11M(15.9949), 6C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	954972.0312	6789288.9844	6402653.2188	2000406.5625	950527.543	558800.541	324243.0442	233827.3013	248505.5181	143128.0889	186625.5786	176626.6919	805856.6855	149908.9966	166710.9556	154032.4731	310939.5229	557132.7373
tr|WP_041456314.1|PCC7120DELTA_RS07290	WP_041456314.1	PCC7120DELTA_RS07290	all1087	108	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	STAS domain-containing protein 	3:Protein inferred from homology	19.44	1	0.999	2	2	2	5	5	5	6970608	6970608	6970608	10K(304.2071), 4C(57.0214), 8M(15.9949), N-term(304.2071)	NA	NA	118017.3584	2038095.4688	2161570.7812	986244.0547	391022.4961	209686.5898	83660.0186	47942.4517	26452.5	22999.4082	22934.6519	19506.7004	24673.4468	10532.6428	14476.6917	16817.2363	31865.5374	47665.3184
tr|WP_041456726.1|PCC7120DELTA_RS24765	WP_041456726.1	PCC7120DELTA_RS24765	ilvN	173	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	acetolactate synthase small subunit 	3:Protein inferred from homology	50.29	1	0.999	8	8	8	15	15	15	72430834	72430834	72430834	10K(304.2071), 3M(15.9949), 9C(57.0214), N-term(304.2071)	NA	NA	630615.2451	6278373.8359	5160411.1094	2303659.9805	1020915.5195	529360.9082	268694.3799	170939.7627	155275.8743	145014.2664	187973.0747	144096.9854	162196.2725	126450.0771	130182.0811	121761.4036	181325.2778	197427.5664
