Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
sp|P12409|ATPL_NOSS1	P12409	ATPL_NOSS1	atpH	81	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP synthase subunit c 	3:Protein inferred from homology	8.64	0.9981	0.999	1	1	1	7	7	7	615192495	615192495	615192495	7K(304.2071), N-term(304.2071)	NA	NA	164720.4531	494263.4062	827743.5547	2234747.375	12548171.5625	5785937.125	1887800.5781	643982.8574	498426.418	323845.3926	300156.2539	289018.5488	341371.4648	385495.5586	338871.5557	333038.3184	446341.4414	830752.6523
sp|Q8YT42|KAIA_NOSS1	Q8YT42	KAIA_NOSS1	kaiA	102	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Circadian clock protein KaiA 	1:Experimental evidence at protein level	10.78	0.9981	0.999	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YKD6|Q8YKD6_NOSS1	Q8YKD6	Q8YKD6_NOSS1	all7364	126	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All7364 protein 	4:Protein predicted	6.35	0.9981	0.999	1	0	1	1	0	1	10654581	     0	10654581	N-term(304.2071)	NA	tr|Q8YKM8|Q8YKM8_NOSS1	2976.8792	16756.9824	149446.4844	467539	230208.625	47242.7031	17308.3203	8087.562	5059.6953	2580.8735	2910.7634	4753.771	4117.1587	4622.1143	2746.915	4457.0884	0	3741.9612
tr|Q8YLT8|Q8YLT8_NOSS1	Q8YLT8	Q8YLT8_NOSS1	alr5208	172	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr5208 protein 	4:Protein predicted	4.65	0.9981	0.9983	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044522307.1|PCC7120DELTA_RS25155	WP_044522307.1	PCC7120DELTA_RS25155	alr4706	83	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	tail fiber protein 	3:Protein inferred from homology	14.46	0.9981	0.999	1	1	1	1	1	1	24780442	24780442	24780442	4C(57.0214), N-term(304.2071)	NA	NA	1297979.375	8333419.5	3982636.5	1545267.5	594477.75	186748.7188	90072.2031	57156.582	38260.7109	29831.8359	17955.5879	22241.3398	17802.2715	24926.3848	19413.4746	78718.25	30357.1504	29362.1699
tr|Q8YMM4|Q8YMM4_NOSS1	Q8YMM4	Q8YMM4_NOSS1	rad25	492	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4909 protein 	4:Protein predicted	3.25	0.9979	0.9956	2	2	2	4	4	4	31318262	31318262	31318262	7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	46182.8574	246822.7031	712591.9844	703486.5156	816770.2812	1020346.4375	724860.6875	493291.7656	204890.7266	75859.6992	50621.1875	60516.4824	50249.7949	86019.0391	108903.8594	68169.8828	87924.2188	126804.3711
tr|Q8YNB7|Q8YNB7_NOSS1	Q8YNB7	Q8YNB7_NOSS1	alr4650	121	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4650 protein 	4:Protein predicted	9.09	0.9979	0.999	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), 7M(15.9949), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YX26|Q8YX26_NOSS1	Q8YX26	Q8YX26_NOSS1	alr1392	290	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1392 protein 	4:Protein predicted	5.52	0.9979	0.999	2	2	2	2	2	2	2799971	2799971	2799971	9K(304.2071), N-term(304.2071)	NA	NA	10076.6133	61325.7891	158426.8125	120137.0156	62938.4219	28033.75	16715.3438	8778.8711	5240.2847	5223.314	4136.8521	3351.9939	7516.5752	3135.1621	6384.1831	4542.2314	9252.6836	16357.1299
tr|Q8YYT9|Q8YYT9_NOSS1	Q8YYT9	Q8YYT9_NOSS1	asr0757	69	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr0757 protein 	4:Protein predicted	17.39	0.9979	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_010998788.1|PCC7120DELTA_RS31225	WP_010998788.1	PCC7120DELTA_RS31225	psaM	40	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	photosystem I reaction center subunit XII 	3:Protein inferred from homology	17.5	0.9979	0.999	1	1	1	3	3	3	2427872	2427872	2427872	7K(304.2071), N-term(304.2071)	NA	NA	33734.6777	124878.4961	149207.8711	93254.7363	63219.4941	53038.1035	159555.2969	182759.0195	133355.6367	88076.5938	76933.293	61737.1758	42692.2793	76952.5547	121536.5781	118674.1445	122822.5117	216749.3125
tr|Q8YJU5|Q8YJU5_NOSS1	Q8YJU5	Q8YJU5_NOSS1	alr9018	1302	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr9018 protein 	4:Protein predicted	0.61	0.9978	0.999	1	1	1	1	1	1	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q8YVU4|ACSF2_NOSS1	Q8YVU4	ACSF2_NOSS1	acsF2	358	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase 2 	3:Protein inferred from homology	3.07	0.9977	0.999	1	1	1	2	2	2	45843730	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YMD2|Q8YMD2_NOSS1	Q8YMD2	Q8YMD2_NOSS1	all5002	311	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Sugar kinase 	4:Protein predicted	4.5	0.9977	0.999	1	1	1	1	1	1	1492167	1492167	1492167	14K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q44144|NIFE_NOSS1	Q44144	NIFE_NOSS1	nifE	480	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nitrogenase iron-molybdenum cofactor biosynthesis protein NifE 	3:Protein inferred from homology	3.33	0.9975	0.999	2	2	2	2	2	2	     0	     0	     0	7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_010994632.1|PCC7120DELTA_RS04215	WP_010994632.1	PCC7120DELTA_RS04215	PCC7120DELTA_RS04215	732	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	precorrin-8X methylmutase 	3:Protein inferred from homology	0.96	0.9975	0.999	1	0	1	1	0	1	652126	     0	652126	N-term(304.2071)	NA	NA	16542.877	129301.4375	144899.2344	56526.3516	34599.0469	23159.2129	14357.334	14222.4863	6944.4175	9488.6123	6909.5649	7336.6411	8187.6523	6369.0513	7956.8804	9595.1211	7473.4326	15894.2344
tr|Q8YUL6|Q8YUL6_NOSS1	Q8YUL6	Q8YUL6_NOSS1	anCrpB	227	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transcriptional regulator 	4:Protein predicted	4.85	0.9974	0.9989	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q9L3R6|Q9L3R6_NOSS1	Q9L3R6	Q9L3R6_NOSS1	all0604	119	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0604 protein 	4:Protein predicted	8.4	0.9974	0.999	1	1	1	1	1	1	     0	     0	     0	10K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YLI3|Q8YLI3_NOSS1	Q8YLI3	Q8YLI3_NOSS1	all5315	288	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All5315 protein 	4:Protein predicted	2.78	0.9973	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YXL4|Q8YXL4_NOSS1	Q8YXL4	Q8YXL4_NOSS1	alr1198	270	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1198 protein 	3:Protein inferred from homology	2.96	0.9973	0.9988	1	1	1	1	1	1	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YZ19|Q8YZ19_NOSS1	Q8YZ19	Q8YZ19_NOSS1	alr0668	198	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr0668 protein 	4:Protein predicted	8.59	0.9972	0.9976	2	2	2	3	3	3	3990121	3990121	3990121	7K(304.2071), N-term(304.2071)	NA	NA	768004.25	1453934.3438	978684.7266	371800.4609	221718.9727	154961.6797	91960.0361	97920.9365	68970.6772	62766.7383	82566.9692	77597.9814	72653.3008	83309.2407	68740.9761	133112.936	75666.8584	126800.3477
tr|Q8YS14|Q8YS14_NOSS1	Q8YS14	Q8YS14_NOSS1	all3278	272	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3278 protein 	4:Protein predicted	4.04	0.9971	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YZV6|Q8YZV6_NOSS1	Q8YZV6	Q8YZV6_NOSS1	all0349	138	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0349 protein 	4:Protein predicted	9.42	0.9971	0.9989	1	1	1	1	1	1	     0	     0	     0	13K(304.2071), 7M(15.9949), N-term(42.0106)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YX36|Q8YX36_NOSS1	Q8YX36	Q8YX36_NOSS1	futA	336	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Ferric iron-binding periplasmic protein of ABC transporter 	3:Protein inferred from homology	2.08	0.997	0.9986	1	1	1	1	1	1	1302964	1302964	1302964	7K(304.2071), N-term(304.2071)	NA	NA	147263.7969	470784.8438	323073.5312	129788.2031	60785.0234	58516.8516	35069.7812	34730.1484	45941.0039	40325.3086	31874.3672	38346.6055	41320.707	21657.043	539531.5	28020.0352	35204.8633	37553.2305
sp|Q8YSA4|LIPB_NOSS1	Q8YSA4	LIPB_NOSS1	lipB	221	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Octanoyltransferase 	3:Protein inferred from homology	8.6	0.9965	0.999	2	2	2	2	2	2	6470594	6470594	6470594	7K(304.2071), N-term(304.2071)	NA	NA	165599.7695	689879.7188	962538.5781	757970.25	377533.7031	212148.4492	128376.543	95631.9707	87202.0859	75203.957	67680.5273	66378.875	78029.3359	79177.9824	87405.8574	201891.418	74385.3164	91163.8828
tr|Q8YKH7|Q8YKH7_NOSS1	Q8YKH7	Q8YKH7_NOSS1	all7320	314	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All7320 protein 	4:Protein predicted	2.87	0.996	0.999	1	1	1	1	1	1	     0	     0	     0	9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_011316300.1|PCC7120DELTA_RS29595	WP_011316300.1	PCC7120DELTA_RS29595	alr7243	578	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ankyrin repeat domain-containing protein 	3:Protein inferred from homology	1.73	0.996	0.999	1	1	1	1	1	1	159550	159550	159550	N-term(304.2071)	NA	NA	13369.5498	50262.9648	42314.1328	12267.6367	7142.6768	5542.4722	3303.1553	0	0	0	0	0	0	2542.8909	2467.7605	2290.9443	0	5884.3491
tr|Q8YLY5|Q8YLY5_NOSS1	Q8YLY5	Q8YLY5_NOSS1	alr5161	155	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr5161 protein 	4:Protein predicted	7.1	0.9959	0.9989	1	1	1	2	2	2	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YRQ4|Q8YRQ4_NOSS1	Q8YRQ4	Q8YRQ4_NOSS1	asr3390	72	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr3390 protein 	4:Protein predicted	18.06	0.9959	0.9978	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YVX2|Q8YVX2_NOSS1	Q8YVX2	Q8YVX2_NOSS1	all1847	190	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1847 protein 	4:Protein predicted	10	0.9959	0.9973	2	2	2	2	2	2	5993978	5993978	5993978	2M(15.9949), N-term(304.2071)	NA	NA	586224.0391	1323282.5312	840343.1641	486303.3711	262565.0879	172946.1338	140929.8926	113834.7842	96677.1709	86594.9316	66160.7964	74339.2703	47951.9092	75613.7756	84306.6016	87355.2285	93600.8159	169344.4326
tr|Q8YVE1|Q8YVE1_NOSS1	Q8YVE1	Q8YVE1_NOSS1	all2037	366	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2037 protein 	4:Protein predicted	3.01	0.9956	0.999	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YYU6|Q8YYU6_NOSS1	Q8YYU6	Q8YYU6_NOSS1	alr0750	180	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr0750 protein 	3:Protein inferred from homology	10.56	0.9956	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	29007.8574	148995.5156	181590.8125	57857.2344	19119.875	12128.8281	10016.958	5890.7563	4803.5239	3221.6086	2974.1382	3839.395	3101.1501	2761.0347	2713.6689	4140.8667	5432.0693	6523.0923
tr|Q8YXU6|Q8YXU6_NOSS1	Q8YXU6	Q8YXU6_NOSS1	alr1113	460	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ParA family protein 	4:Protein predicted	1.74	0.9954	0.999	1	1	1	1	1	1	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_011319310.1|PCC7120DELTA_RS27990	WP_011319310.1	PCC7120DELTA_RS27990	psaK2	84	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	photosystem I reaction center subunit PsaK 	3:Protein inferred from homology	10.71	0.9948	0.999	1	1	1	3	3	3	4392862	4392862	4392862	9K(304.2071), N-term(304.2071)	NA	NA	10242.7598	47608.5859	87564.0078	67844.1406	47586.3906	34803.957	81743.1484	83062.2578	86199.1172	62845.6328	41596.7305	45677.3594	26327.9746	46493.4375	43512.0859	51314.1367	63424.9648	75823.3594
tr|Q8YZ90|Q8YZ90_NOSS1	Q8YZ90	Q8YZ90_NOSS1	all0589	335	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0589 protein 	4:Protein predicted	2.09	0.9947	0.9986	1	1	1	1	1	1	     0	     0	     0	7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YKK9|Q8YKK9_NOSS1	Q8YKK9	Q8YKK9_NOSS1	all7286	312	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All7286 protein 	4:Protein predicted	2.88	0.9944	0.9982	1	1	1	5	5	5	1037350	1037350	1037350	N-term(304.2071)	NA	NA	78653.3633	62517.5879	69125.4473	44621.7363	91834.8359	76302.373	73262.2676	81408.291	67432.2598	33082.7031	47105.3359	32128.0918	17848.468	18516.0542	16861.9941	35171.0273	55345.5898	20019.6367
tr|Q8YQ99|Q8YQ99_NOSS1	Q8YQ99	Q8YQ99_NOSS1	cbiA	514	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cobyrinate a,c-diamide synthase 	3:Protein inferred from homology	3.89	0.9943	0.999	2	2	2	2	2	2	25348196	25348196	25348196	N-term(304.2071)	NA	NA	262095.9014	1082674.2148	2803696.5312	1437230.0781	912436.4297	393191.7109	256916.8535	168747.6484	62027.2256	64574.6543	48347.9551	56331.3027	33900.8799	31070.8467	36593.6436	45188.875	56405.541	112080.5312
tr|Q8YR53|Q8YR53_NOSS1	Q8YR53	Q8YR53_NOSS1	asl3597	86	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asl3597 protein 	1:Experimental evidence at protein level	13.95	0.9942	0.999	1	1	1	1	1	1	5730018	5730018	5730018	12K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YT86|Q8YT86_NOSS1	Q8YT86	Q8YT86_NOSS1	alr2840	315	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glycosyltransferase 	4:Protein predicted	2.86	0.9941	0.9988	1	1	1	1	1	1	1972600	1972600	1972600	N-term(304.2071)	NA	NA	45131.5391	187180.0312	371416.5938	255376.25	187887.3906	112767.2188	72350.6641	48751.6055	35610.0078	30676.3105	25310.4551	28883.7266	21263.8945	35956.7227	38498.3086	36580.4375	33022.5195	63961.6875
tr|Q8YXW9|Q8YXW9_NOSS1	Q8YXW9	Q8YXW9_NOSS1	all1088	468	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component sensor histidine kinase 	4:Protein predicted	2.35	0.9939	0.9988	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YY26|Q8YY26_NOSS1	Q8YY26	Q8YY26_NOSS1	alr1026	417	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Folylpolyglutamate synthase 	3:Protein inferred from homology	1.92	0.9939	0.999	1	1	1	1	1	1	     0	     0	     0	6C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YVG2|Q8YVG2_NOSS1	Q8YVG2	Q8YVG2_NOSS1	asr2016	97	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr2016 protein 	4:Protein predicted	9.28	0.9938	0.999	1	1	1	1	1	1	     0	     0	     0	9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YY94|Q8YY94_NOSS1	Q8YY94	Q8YY94_NOSS1	furC	149	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Ferric uptake regulator 	3:Protein inferred from homology	4.7	0.9937	0.999	1	1	1	1	1	1	2330488	2330488	2330488	1C(57.0214), 6M(15.9949), N-term(304.2071)	NA	NA	24426.0176	151298.4062	345459.4688	184397.625	86976.8203	42468.6875	27097.3145	22988.4902	17969.8379	16132.3086	16551.9961	16928.0156	16575.8398	20129.9688	18986.209	37411.0664	28463.3633	74648.9297
tr|Q8YYW1|Q8YYW1_NOSS1	Q8YYW1	Q8YYW1_NOSS1	alr0731	207	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Anaerobic ribonucleoside-triphosphate reductase-activating protein 	3:Protein inferred from homology	5.31	0.9937	0.999	1	1	1	4	4	4	13486261	13486261	13486261	11K(304.2071), N-term(304.2071)	NA	NA	612758.0859	1665652.4531	1211033.5156	544899.6406	267585.707	224787.8145	142548.3574	99476.9365	79445.8848	71249.6445	47022.0273	51868.6421	67421.5469	54130.5127	61672.21	109367.6748	54827.4971	76952.7598
tr|Q8YYZ4|Q8YYZ4_NOSS1	Q8YYZ4	Q8YYZ4_NOSS1	asr0697	71	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Tautomerase 	3:Protein inferred from homology	11.27	0.9934	0.9988	1	1	1	2	2	2	10320334	10320334	10320334	N-term(304.2071)	NA	NA	214492.4648	1167252.5547	1614042.7812	702000.6094	294383.1855	93744.0713	29172.1072	12409.8896	8359.4287	0	0	0	0	0	0	6355.1709	0	27540.8647
tr|Q8Z0R4|Q8Z0R4_NOSS1	Q8Z0R4	Q8Z0R4_NOSS1	asl0026	73	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asl0026 protein 	4:Protein predicted	15.07	0.9934	0.999	1	1	1	1	1	1	2317319	2317319	2317319	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YQC6|Q8YQC6_NOSS1	Q8YQC6	Q8YQC6_NOSS1	alr3907	192	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3907 protein 	4:Protein predicted	4.17	0.993	0.999	1	1	1	1	1	1	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YUY5|Q8YUY5_NOSS1	Q8YUY5	Q8YUY5_NOSS1	all2196	132	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Ribonuclease VapC 	3:Protein inferred from homology	7.58	0.993	0.999	1	1	1	1	1	1	4265959	4265959	4265959	N-term(304.2071)	NA	NA	161857.2344	149619.3281	258331.6562	103560.7422	80026.5781	34919.5977	21912.8184	10220.4209	5947.9019	5520.2983	3479.0464	3601.8413	4445.3511	4689.1929	4655.3501	4153.0225	5101.6577	7274.9727
tr|Q8YLK0|Q8YLK0_NOSS1	Q8YLK0	Q8YLK0_NOSS1	secE	73	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Protein translocase subunit SecE 	3:Protein inferred from homology	41.1	0.9924	0.999	2	2	2	3	3	3	10008537	10008537	10008537	1K(304.2071), 23K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YNV2|Q8YNV2_NOSS1	Q8YNV2	Q8YNV2_NOSS1	all4459	187	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4459 protein 	4:Protein predicted	8.02	0.9924	0.999	2	2	2	2	2	2	8775193	1052574	8775193	4C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	32275.3066	362916.125	730996.25	246789.0469	104476.1562	52739.0703	27925.8438	16807.457	18006.957	19923.6035	12176.8926	11518.0361	20544.8203	14293.0039	13293.7314	23102.1621	17185.6289	34497.5508
tr|WP_044522467.1|PCC7120DELTA_RS26935	WP_044522467.1	PCC7120DELTA_RS26935	all5074	518	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	GAF domain-containing sensor histidine kinase 	3:Protein inferred from homology	1.54	0.9924	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|WP_044522713.1|PCC7120DELTA_RS04635	WP_044522713.1	PCC7120DELTA_RS04635	alr0541	145	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	GNAT family N-acetyltransferase 	3:Protein inferred from homology	13.79	0.992	0.9989	2	2	2	2	2	2	3358860	3358860	3358860	N-term(304.2071)	NA	NA	7970.8921	63808.3555	71357.9219	33906.2812	11319.0801	5593.6494	5241.7891	0	3656.2112	0	0	0	0	2513.0789	0	2945.658	0	4882.624
tr|WP_231865530.1|PCC7120DELTA_RS12580	WP_231865530.1	PCC7120DELTA_RS12580	all2147	340	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	iron-siderophore ABC transporter substrate-binding protein 	3:Protein inferred from homology	3.82	0.9918	0.999	1	1	1	1	1	1	1786058	1786058	1786058	13K(304.2071), N-term(304.2071)	NA	NA	12722.2197	134307.0938	294747.3125	235145.625	109377.9688	52839.2695	18634.6992	13252.7227	10925.5664	5346.7593	2510.9438	7900.5127	4655.106	5062.9692	7076.7734	7247.6611	5220.604	5043.1216
tr|Q8YSD2|Q8YSD2_NOSS1	Q8YSD2	Q8YSD2_NOSS1	alr3156	228	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component response regulator 	4:Protein predicted	4.39	0.9914	0.999	1	1	1	1	1	1	     0	     0	     0	10K(304.2071), N-term(304.2071)	NA	NA	77171.4297	614483.625	976877.1875	552972.375	311666.1562	190151	74737.4141	40077.4922	36952.6641	30379.8223	23619.3242	22926.1953	16620.6973	31056.0254	40934.6719	54993.2148	48187.5898	70883.9609
tr|Q8YKV8|Q8YKV8_NOSS1	Q8YKV8	Q8YKV8_NOSS1	all7182	146	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All7182 protein 	4:Protein predicted	6.16	0.9911	0.9985	1	1	1	2	2	2	177633	177633	177633	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YL09|Q8YL09_NOSS1	Q8YL09	Q8YL09_NOSS1	alr7129	1189	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	WD-repeat protein 	4:Protein predicted	0.67	0.991	0.999	1	1	1	1	1	1	1534076	1534076	1534076	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YTK4|Q8YTK4_NOSS1	Q8YTK4	Q8YTK4_NOSS1	asl2713	71	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asl2713 protein 	4:Protein predicted	9.86	0.9909	0.999	1	1	1	2	2	2	8667979	8667979	8667979	7K(304.2071), N-term(304.2071)	NA	NA	700070.6641	1915455.8125	1018810.2656	387684.125	181096.3672	83523.8086	44026.4766	25485.5811	28667.5146	25374.2354	19377.4482	23150.3418	24888.4502	18274.3203	21264.124	24054.6543	25437.8506	24375.6201
